id	model.x	model.y	lemma	wf	pos	newPos	genre	broadGenre	newBroadGenre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cuesWithWeight	meanWeight	weightedCuesRatio	weightedCW	wordform	msOct	mcuesOct	mcommOct	determiner	premodifier	postmodifier	building	definiteness	dgsense	number	capital	has_posm	prem_adj	prem_place	prem_name	prem_kind	comm	activity	organization	msOct4
church/NNS/br-f44/1189	0.0606400964259963	-0.0138455560878829	church	churches	NNS	NNS	popular_lore	others	informative	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 and publicity in reaching new members. The proclamation of the <font color=green>churches</font>  is almost totally confined to pastoral contacts by the clergy	7	5	2.48	0.71	8	churches	a2	proclamation of the;members;pastoral contacts	I have the feeling that it’s changing levels from ‘members’ (and ‘co-optation’), could that be the case?	the	NA	NA	no	yes	C	plural	no	no	no	no	no	no	no	NA	yes	a
church/NNS/br-f44/124	0.0413154184214405	-0.00419953818415844	church	churches	NNS	NNS	popular_lore	others	informative	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 inner city blight account for the decline of central city <font color=green>churches</font> . Central cities reveal two adverse features for the major denominations	4	4	2.21	1	10	churches	b	decline;central city;denominations		none	central city	NA	no	no	C	plural	no	no	no	yes	no	no	yes	no	yes	b
church/NNS/br-f44/1262	0.0911717480602267	-0.00138424775732927	church	churches	NNS	NNS	popular_lore	others	informative	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 will account for a major share of recruitment by the <font color=green>churches</font> , making it quite evident that the extension of economic integration	2	0	1.88	0	8	churches	b	recruitment	definiteness and plural	the	NA	NA	no	yes	C	plural	no	no	no	no	no	no	yes	no	yes	b
church/NNS/br-f44/1427	0.0387008606876123	-0.0122524079810618	church	churches	NNS	NNS	popular_lore	others	informative	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 for more than a single generation. The fact that metropolitan <font color=green>churches</font>  of the major denominations have moved approximately every generation for	4	4	2.43	1	10	churches	b	metropolitan;denominations		none	metropolitan	NA	no	no	C	plural	no	no	no	yes	no	no	yes	no	yes	b
church/NNS/br-f44/1475	0.0306968270323839	0.0274028635810593	church	churches	NNS	NNS	popular_lore	others	informative	D	D	DE	CDE	church%1:06:00::	D	D	DE	CDE	 in religious life, when one recalls the number of city <font color=green>churches</font>  which deteriorated beyond repair before being abandoned, raises fundamental questions	4	3	1.84	0.75	9	churches	c1	city;deteriorated;repair;abandoned		none	city	NA	yes	no	D	plural	no	no	no	yes	no	no	no	no	no	c
church/NNS/br-f44/1683	0.140598381606211	0.0257280747445788	church	churches	NNS	NNS	popular_lore	others	informative	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 hopelessly unstable environment. More than creatures of metropolitan forces, the <font color=green>churches</font>  have taken the lead in counteracting the interdependence of metropolitan	2	2	2.66	1	7	churches	b	metropolitan		the	NA	NA	no	yes	C	plural	no	no	no	no	no	no	yes	no	yes	b
church/NNS/br-f44/1802	0.236485391551297	0.126631293097105	church	churches	NNS	NNS	popular_lore	others	informative	D	D	DE	CDE	church%1:14:00::	B	B	AB	AB	 fight their way into the lower middle-class suburbs, and the <font color=green>churches</font>  will experience the same decay and rebuilding cycle which has	3	2	3.01	0.67	7	churches	c1	middle-class suburbs;decay;rebuilding;cycle		the	NA	NA	yes	yes	?	plural	no	no	no	no	no	no	no	no	no	c
church/NNS/br-f44/1918	0.0739497998004557	0.0783359792305193	church	churches	NNS	NNS	popular_lore	others	informative	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 of middle-class culture could lead to various projections for the <font color=green>churches</font> . It could be argued that any fellowship which centers in	3	3	2.69	1	6	churches	b	middle-class culture;fellowship		the	NA	NA	no	yes	C	plural	no	no	no	no	no	no	yes	no	yes	b
church/NNS/br-f44/2015	0.0225251719845328	0.0574899471799711	church	churches	NNS	NNS	popular_lore	others	informative	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 next chapter to the style of association in the denominational <font color=green>churches</font> ; this style is characteristically an expression of the communal style	3	1	2.31	0.33	5	churches	b	association;denominational;communal style		the	denominational	NA	no	yes	C	plural	no	no	no	no	no	yes	yes	no	yes	b
church/NNS/br-f44/2181	0.0185645943955351	-0.127141908242625	church	churches	NNS	NNS	popular_lore	others	informative	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 have fashioned the iron cage of conformity which imprisons the <font color=green>churches</font>  in their suburban captivity. The perplexing question still remains as	2	1	1.91	0.5	5	churches	b	suburban capitvity		the	NA	NA	no	yes	C	plural	no	no	no	no	no	no	yes	no	yes	b
church/NNS/br-f44/2201	0.00975605460610169	0.00569778150246582	church	churches	NNS	NNS	popular_lore	others	informative	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 remains as to why the middle classes turn to the <font color=green>churches</font>  as a vehicle of social identity when their clubs and	5	5	2.15	1	8	churches	b	middle classes;turn to the;social identity;clubs	opposition to clubs; reference to social identity	the	NA	NA	no	yes	C	plural	no	no	no	no	no	no	yes	no	yes	b
church/NNS/br-f44/343	0.127071256885432	-0.05541249474414	church	churches	NNS	NNS	popular_lore	others	informative	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 moreover, residential mobility is so high in metropolitan areas that <font color=green>churches</font>  have to recruit constantly in their core stratum in order	5	3	2.34	0.6	8	churches	b	metropolitan areas;recruit	lower case, no definiteness, plurality	none	NA	NA	no	no	C	plural	no	no	no	no	no	no	yes	no	yes	b
church/NNS/br-f44/868	-0.0361898617483068	-0.175853244791296	church	churches	NNS	NNS	popular_lore	others	informative	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 and congregational outreach have not been carefully studied in the <font color=green>churches</font> ; one study in Pittsburgh, however, has illuminated the situation. In	2	1	2.38	0.5	7	churches	b	congregational outreach;Pittsburgh	definiteness and plural	the	NA	NA	no	yes	C	plural	no	no	no	no	no	no	yes	no	yes	b
church/NNS/br-f44/890	0.0489208817945115	-0.0568154538037527	church	churches	NNS	NNS	popular_lore	others	informative	C	C	C	CDE	church%1:14:00::	B	B	AB	AB	 the situation. In a sample of new members of Pittsburgh <font color=green>churches</font> , almost 60 per cent were recruited by initial`` contacts with	3	2	2.29	0.67	9	churches	b	members of;Pittsburgh;recruited		none	Pittsburgh	NA	no	no	C	plural	no	no	no	yes	no	no	yes	no	yes	b
church/NNS/br-g13/1130	0.196192282252626	0.212188301064005	church	churches	NNS	NNS	belles_lettres	others	informative	D	D	DE	CDE	Z	Z	Z	Z	Z	 holy barbarians; they will destroy the shrines, temples, museums, and <font color=green>churches</font>  of the state that is the implacable enemy of the	3	0	1.4	0	3	churches	c1	shrines;temples;museums	non-definiteness and plurality	none	NA	NA	yes	no	D	plural	no	no	no	no	no	no	no	no	no	c
