cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_1	ann_3	ann_2	votes	conc_distance	conc_id
hoop/noun/de_standaard_20031218_01_91/21/R2	hoop/noun/de_standaard_20031218_01_91/21	R2	uit_weg	noun	uit_weg/noun	uitweg	True	R	3	1.2126781	3921	21	TRUE	TRUE	FALSE	2	3	hoop/noun/de_standaard_20031218_01_91/21/R2
hoop/noun/de_standaard_20031218_01_91/21/R3	hoop/noun/de_standaard_20031218_01_91/21	R3	sentence_delimiter	none	none	</sentence>	none	R	4	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/de_standaard_20031218_01_91/21/delimiter
hoop/noun/de_standaard_20031218_01_91/21/R4	hoop/noun/de_standaard_20031218_01_91/21	R4	sentence_delimiter	none	none	<sentence>	none	R	5	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/de_standaard_20031218_01_91/21/delimiter
hoop/noun/de_standaard_20031218_01_91/21/R5	hoop/noun/de_standaard_20031218_01_91/21	R5	Dexia	name	Dexia/name	Dexia	False	R	6	NA	NA	NA	FALSE	FALSE	FALSE	0	4	hoop/noun/de_standaard_20031218_01_91/21/R3
hoop/noun/de_standaard_20031218_01_91/21/R6	hoop/noun/de_standaard_20031218_01_91/21	R6	ben	verb	ben/verb	is	False	R	7	0.033185802	9938754	16385	FALSE	FALSE	FALSE	0	5	hoop/noun/de_standaard_20031218_01_91/21/R4
hoop/noun/de_standaard_20031218_01_91/21/R7	hoop/noun/de_standaard_20031218_01_91/21	R7	druk	adj	druk/adj	druk	False	R	8	NA	NA	NA	FALSE	FALSE	FALSE	0	6	hoop/noun/de_standaard_20031218_01_91/21/R5
hoop/noun/de_standaard_20031218_01_91/21/R8	hoop/noun/de_standaard_20031218_01_91/21	R8	bezig	adj	bezig/adj	bezig	False	R	9	NA	NA	NA	FALSE	FALSE	FALSE	0	7	hoop/noun/de_standaard_20031218_01_91/21/R6
hoop/noun/de_standaard_20031218_01_91/21/R9	hoop/noun/de_standaard_20031218_01_91/21	R9	de	det	de/det	de	False	R	10	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	8	hoop/noun/de_standaard_20031218_01_91/21/R7
hoop/noun/de_standaard_20031218_01_91/21/R10	hoop/noun/de_standaard_20031218_01_91/21	R10	Belg	noun	Belg/noun	Belgen	False	R	11	-0.19177729	40188	52	FALSE	FALSE	FALSE	0	9	hoop/noun/de_standaard_20031218_01_91/21/R8
hoop/noun/de_standaard_20031218_01_91/21/R11	hoop/noun/de_standaard_20031218_01_91/21	R11	voor	part	voor/part	voor	False	R	12	-0.40866786	104730	111	FALSE	FALSE	FALSE	0	10	hoop/noun/de_standaard_20031218_01_91/21/R9
hoop/noun/de_standaard_20031218_01_91/21/R12	hoop/noun/de_standaard_20031218_01_91/21	R12	te	comp	te/comp	te	False	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0	11	hoop/noun/de_standaard_20031218_01_91/21/R10
hoop/noun/de_standaard_20031218_01_91/21/R13	hoop/noun/de_standaard_20031218_01_91/21	R13	licht_voor	verb	licht_voor/verb	lichten	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	0	12	hoop/noun/de_standaard_20031218_01_91/21/R11
hoop/noun/de_standaard_20031218_01_91/21/R14	hoop/noun/de_standaard_20031218_01_91/21	R14	over	prep	over/prep	over	False	R	15	-0.227607	1300877	1651	FALSE	FALSE	FALSE	0	13	hoop/noun/de_standaard_20031218_01_91/21/R12
hoop/noun/de_standaard_20031218_01_91/21/R15	hoop/noun/de_standaard_20031218_01_91/21	R15	fiscaal	adj	fiscaal/adj	fiscale	False	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0	14	hoop/noun/de_standaard_20031218_01_91/21/R13
hoop/noun/de_standaard_20020709_01_62/972/L0	hoop/noun/de_standaard_20020709_01_62/972	L0	de	det	de/det	de	True	L	1	0.16304721	28074105	52673	TRUE	TRUE	TRUE	3	1	hoop/noun/de_standaard_20020709_01_62/972/L0
hoop/noun/de_standaard_20020709_01_62/972/L1	hoop/noun/de_standaard_20020709_01_62/972	L1	in	verb	in/verb	In	True	L	2	2.4574849999999997	11933	221	TRUE	TRUE	TRUE	3	2	hoop/noun/de_standaard_20020709_01_62/972/L1
hoop/noun/de_standaard_20020709_01_62/972/L2	hoop/noun/de_standaard_20020709_01_62/972	L2	sentence_delimiter	none	none	<sentence>	none	L	3	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/de_standaard_20020709_01_62/972/delimiter
hoop/noun/de_standaard_20020709_01_62/972/L3	hoop/noun/de_standaard_20020709_01_62/972	L3	sentence_delimiter	none	none	</sentence>	none	L	4	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/de_standaard_20020709_01_62/972/delimiter
hoop/noun/de_standaard_20020709_01_62/972/L4	hoop/noun/de_standaard_20020709_01_62/972	L4	.	punct	./punct	.	False	L	5	NA	NA	NA	FALSE	FALSE	FALSE	0	3	hoop/noun/de_standaard_20020709_01_62/972/L2
hoop/noun/de_standaard_20020709_01_62/972/L5	hoop/noun/de_standaard_20020709_01_62/972	L5	voer_af	verb	voer_af/verb	afgevoerd	False	L	6	NA	NA	NA	FALSE	FALSE	FALSE	0	4	hoop/noun/de_standaard_20020709_01_62/972/L3
hoop/noun/de_standaard_20020709_01_62/972/L6	hoop/noun/de_standaard_20020709_01_62/972	L6	meteen	adv	meteen/adv	meteen	False	L	7	0.19768271	127413	249	FALSE	FALSE	FALSE	0	5	hoop/noun/de_standaard_20020709_01_62/972/L4
hoop/noun/de_standaard_20020709_01_62/972/L7	hoop/noun/de_standaard_20020709_01_62/972	L7	hij	pron	hij/pron	hij	False	L	8	-0.0051085934999999996	2403923	3834	FALSE	FALSE	FALSE	0	6	hoop/noun/de_standaard_20020709_01_62/972/L5
hoop/noun/de_standaard_20020709_01_62/972/L8	hoop/noun/de_standaard_20020709_01_62/972	L8	word	verb	word/verb	werd	False	L	9	-0.09748684	3486710	5045	FALSE	FALSE	FALSE	0	7	hoop/noun/de_standaard_20020709_01_62/972/L6
hoop/noun/de_standaard_20020709_01_62/972/L9	hoop/noun/de_standaard_20020709_01_62/972	L9	zover	adv	zover/adv	zover	False	L	10	0.21145011	12153	24	FALSE	FALSE	FALSE	0	8	hoop/noun/de_standaard_20020709_01_62/972/L7
hoop/noun/de_standaard_20020709_01_62/972/L10	hoop/noun/de_standaard_20020709_01_62/972	L10	eens	adv	eens/adv	Eens	False	L	11	0.05522063	292605	494	FALSE	FALSE	FALSE	0	9	hoop/noun/de_standaard_20020709_01_62/972/L8
hoop/noun/de_standaard_20020709_01_62/972/L11	hoop/noun/de_standaard_20020709_01_62/972	L11	sentence_delimiter	none	none	<sentence>	none	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/de_standaard_20020709_01_62/972/delimiter
hoop/noun/de_standaard_20020709_01_62/972/L12	hoop/noun/de_standaard_20020709_01_62/972	L12	sentence_delimiter	none	none	</sentence>	none	L	13	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/de_standaard_20020709_01_62/972/delimiter
hoop/noun/de_standaard_20020709_01_62/972/L13	hoop/noun/de_standaard_20020709_01_62/972	L13	.	punct	./punct	.	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0	10	hoop/noun/de_standaard_20020709_01_62/972/L9
hoop/noun/de_standaard_20020709_01_62/972/L14	hoop/noun/de_standaard_20020709_01_62/972	L14	controle	noun	controle/noun	controle	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0	11	hoop/noun/de_standaard_20020709_01_62/972/L10
hoop/noun/de_standaard_20020709_01_62/972/L15	hoop/noun/de_standaard_20020709_01_62/972	L15	de	det	de/det	de	False	L	16	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	12	hoop/noun/de_standaard_20020709_01_62/972/L11
hoop/noun/de_standaard_20020709_01_62/972/R0	hoop/noun/de_standaard_20020709_01_62/972	R0	dat	comp	dat/comp	dat	True	R	1	NA	NA	NA	FALSE	FALSE	FALSE	0	1	hoop/noun/de_standaard_20020709_01_62/972/R0
hoop/noun/de_standaard_20020709_01_62/972/R1	hoop/noun/de_standaard_20020709_01_62/972	R1	het	det	het/det	het	True	R	2	-0.15225483	11650779	15954	FALSE	TRUE	FALSE	1	2	hoop/noun/de_standaard_20020709_01_62/972/R1
hoop/noun/de_standaard_20020709_01_62/972/R2	hoop/noun/de_standaard_20020709_01_62/972	R2	vandaag	adv	vandaag/adv	vandaag	True	R	3	0.01608855	164467	262	FALSE	TRUE	FALSE	1	3	hoop/noun/de_standaard_20020709_01_62/972/R2
hoop/noun/de_standaard_20020709_01_62/972/R3	hoop/noun/de_standaard_20020709_01_62/972	R3	goed	adj	goed/adj	beter	True	R	4	0.7466224	987502	3322	TRUE	TRUE	FALSE	2	4	hoop/noun/de_standaard_20020709_01_62/972/R3
hoop/noun/de_standaard_20020709_01_62/972/R4	hoop/noun/de_standaard_20020709_01_62/972	R4	ga	verb	ga/verb	gaat	True	R	5	-0.0916078	1085158	1577	FALSE	TRUE	FALSE	1	5	hoop/noun/de_standaard_20020709_01_62/972/R4
hoop/noun/de_standaard_20020709_01_62/972/R5	hoop/noun/de_standaard_20020709_01_62/972	R5	.	punct	./punct	.	True	R	6	NA	NA	NA	FALSE	FALSE	FALSE	0	6	hoop/noun/de_standaard_20020709_01_62/972/R5
hoop/noun/de_standaard_20020709_01_62/972/R6	hoop/noun/de_standaard_20020709_01_62/972	R6	sentence_delimiter	none	none	</sentence>	none	R	7	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/de_standaard_20020709_01_62/972/delimiter
hoop/noun/de_standaard_20020709_01_62/972/R7	hoop/noun/de_standaard_20020709_01_62/972	R7	sentence_delimiter	none	none	<sentence>	none	R	8	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/de_standaard_20020709_01_62/972/delimiter
hoop/noun/de_standaard_20020709_01_62/972/R8	hoop/noun/de_standaard_20020709_01_62/972	R8	(	punct	(/punct	(	False	R	9	NA	NA	NA	FALSE	FALSE	FALSE	0	7	hoop/noun/de_standaard_20020709_01_62/972/R6
hoop/noun/de_standaard_20020709_01_62/972/R9	hoop/noun/de_standaard_20020709_01_62/972	R9	pdk	noun	pdk/noun	pdk	False	R	10	NA	NA	NA	FALSE	FALSE	FALSE	0	8	hoop/noun/de_standaard_20020709_01_62/972/R7
hoop/noun/de_standaard_20020709_01_62/972/R10	hoop/noun/de_standaard_20020709_01_62/972	R10	)	punct	)/punct	)	False	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0	9	hoop/noun/de_standaard_20020709_01_62/972/R8
hoop/noun/de_standaard_20020709_01_62/972/R11	hoop/noun/de_standaard_20020709_01_62/972	R11	sentence_delimiter	none	none	</sentence>	none	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/de_standaard_20020709_01_62/972/delimiter
hoop/noun/de_standaard_20020709_01_62/972/R12	hoop/noun/de_standaard_20020709_01_62/972	R12	sentence_delimiter	none	none	<sentence>	none	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/de_standaard_20020709_01_62/972/delimiter
hoop/noun/de_standaard_20020709_01_62/972/R13	hoop/noun/de_standaard_20020709_01_62/972	R13	Crédit	name	Crédit/name	Crédit	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	0	10	hoop/noun/de_standaard_20020709_01_62/972/R9
hoop/noun/de_standaard_20020709_01_62/972/R14	hoop/noun/de_standaard_20020709_01_62/972	R14	Lyonnais	name	Lyonnais/name	Lyonnais	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0	11	hoop/noun/de_standaard_20020709_01_62/972/R10
hoop/noun/de_standaard_20020709_01_62/972/R15	hoop/noun/de_standaard_20020709_01_62/972	R15	blijf	verb	blijf/verb	blijft	False	R	16	0.40233037	516893	1226	FALSE	FALSE	FALSE	0	12	hoop/noun/de_standaard_20020709_01_62/972/R11
hoop/noun/de_standaard_20020813_01_44/207/L0	hoop/noun/de_standaard_20020813_01_44/207	L0	die	det	die/det	die	True	L	1	0.32286173	1365392	3025	FALSE	FALSE	TRUE	1	1	hoop/noun/de_standaard_20020813_01_44/207/L0
hoop/noun/de_standaard_20020813_01_44/207/L1	hoop/noun/de_standaard_20020813_01_44/207	L1	maar	vg	maar/vg	maar	True	L	2	NA	NA	NA	FALSE	FALSE	TRUE	1	2	hoop/noun/de_standaard_20020813_01_44/207/L1
hoop/noun/de_standaard_20020813_01_44/207/L2	hoop/noun/de_standaard_20020813_01_44/207	L2	,	punct	,/punct	,	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	0	3	hoop/noun/de_standaard_20020813_01_44/207/L2
hoop/noun/de_standaard_20020813_01_44/207/L3	hoop/noun/de_standaard_20020813_01_44/207	L3	rente_verlaging	noun	rente_verlaging/noun	renteverlaging	True	L	4	2.9360478	2747	82	TRUE	FALSE	FALSE	1	4	hoop/noun/de_standaard_20020813_01_44/207/L3
hoop/noun/de_standaard_20020813_01_44/207/L4	hoop/noun/de_standaard_20020813_01_44/207	L4	verrassend	adj	verrassend/adj	verrassende	True	L	5	-0.25604720000000003	24356	30	TRUE	TRUE	FALSE	2	5	hoop/noun/de_standaard_20020813_01_44/207/L4
hoop/noun/de_standaard_20020813_01_44/207/L5	hoop/noun/de_standaard_20020813_01_44/207	L5	een	det	een/det	een	True	L	6	0.36697876	11075723	25530	FALSE	FALSE	FALSE	0	6	hoop/noun/de_standaard_20020813_01_44/207/L5
hoop/noun/de_standaard_20020813_01_44/207/L6	hoop/noun/de_standaard_20020813_01_44/207	L6	op	prep	op/prep	op	True	L	7	0.55719376	4502370	12511	FALSE	FALSE	FALSE	0	7	hoop/noun/de_standaard_20020813_01_44/207/L6
hoop/noun/de_standaard_20020813_01_44/207/L7	hoop/noun/de_standaard_20020813_01_44/207	L7	speculeer	verb	speculeer/verb	gespeculeerd	True	L	8	0.32680666	5425	12	TRUE	TRUE	FALSE	2	8	hoop/noun/de_standaard_20020813_01_44/207/L7
hoop/noun/de_standaard_20020813_01_44/207/L8	hoop/noun/de_standaard_20020813_01_44/207	L8	nog	adv	nog/adv	nog	True	L	9	0.69479424	1683041	5377	FALSE	FALSE	FALSE	0	9	hoop/noun/de_standaard_20020813_01_44/207/L8
hoop/noun/de_standaard_20020813_01_44/207/L9	hoop/noun/de_standaard_20020813_01_44/207	L9	daar	adv	daar/adv	daar	True	L	10	0.34341168	274838	621	FALSE	FALSE	FALSE	0	10	hoop/noun/de_standaard_20020813_01_44/207/L9
hoop/noun/de_standaard_20020813_01_44/207/L10	hoop/noun/de_standaard_20020813_01_44/207	L10	en	vg	en/vg	en	True	L	11	NA	NA	NA	FALSE	FALSE	FALSE	0	11	hoop/noun/de_standaard_20020813_01_44/207/L10
hoop/noun/de_standaard_20020813_01_44/207/L11	hoop/noun/de_standaard_20020813_01_44/207	L11	hier	adv	hier/adv	hier	True	L	12	0.09976145	261019	462	FALSE	FALSE	FALSE	0	12	hoop/noun/de_standaard_20020813_01_44/207/L11
hoop/noun/de_standaard_20020813_01_44/207/L12	hoop/noun/de_standaard_20020813_01_44/207	L12	er	adv	er/adv	er	True	L	13	0.8658729	1744977	6641	FALSE	FALSE	FALSE	0	13	hoop/noun/de_standaard_20020813_01_44/207/L12
hoop/noun/de_standaard_20020813_01_44/207/L13	hoop/noun/de_standaard_20020813_01_44/207	L13	word	verb	word/verb	werd	True	L	14	-0.09748684	3486710	5045	FALSE	FALSE	FALSE	0	14	hoop/noun/de_standaard_20020813_01_44/207/L13
hoop/noun/de_standaard_20020813_01_44/207/L14	hoop/noun/de_standaard_20020813_01_44/207	L14	week	noun	week/noun	week	True	L	15	-0.04255517	444591	677	FALSE	FALSE	FALSE	0	15	hoop/noun/de_standaard_20020813_01_44/207/L14
hoop/noun/de_standaard_20020813_01_44/207/L15	hoop/noun/de_standaard_20020813_01_44/207	L15	vorig	adj	vorig/adj	Vorige	True	L	16	-0.41254684	368206	389	FALSE	FALSE	FALSE	0	16	hoop/noun/de_standaard_20020813_01_44/207/L15
hoop/noun/de_standaard_20020813_01_44/207/R0	hoop/noun/de_standaard_20020813_01_44/207	R0	koel_af	verb	koel_af/verb	koelde	True	R	1	-1.3976171	2539	1	FALSE	TRUE	FALSE	1	1	hoop/noun/de_standaard_20020813_01_44/207/R0
hoop/noun/de_standaard_20020813_01_44/207/R1	hoop/noun/de_standaard_20020813_01_44/207	R1	gisteren	adv	gisteren/adv	gisteren	True	R	2	0.01489411	320152	512	FALSE	TRUE	FALSE	1	2	hoop/noun/de_standaard_20020813_01_44/207/R1
hoop/noun/de_standaard_20020813_01_44/207/R2	hoop/noun/de_standaard_20020813_01_44/207	R2	sterk	adj	sterk/adj	sterk	True	R	3	-0.22973310000000002	174284	221	FALSE	TRUE	FALSE	1	3	hoop/noun/de_standaard_20020813_01_44/207/R2
hoop/noun/de_standaard_20020813_01_44/207/R3	hoop/noun/de_standaard_20020813_01_44/207	R3	af	part	af/part	af	True	R	4	-0.01593554	321541	504	FALSE	TRUE	FALSE	1	4	hoop/noun/de_standaard_20020813_01_44/207/R3
hoop/noun/de_standaard_20020813_01_44/207/R4	hoop/noun/de_standaard_20020813_01_44/207	R4	.	punct	./punct	.	True	R	5	NA	NA	NA	FALSE	FALSE	FALSE	0	5	hoop/noun/de_standaard_20020813_01_44/207/R4
hoop/noun/de_standaard_20020813_01_44/207/R5	hoop/noun/de_standaard_20020813_01_44/207	R5	sentence_delimiter	none	none	</sentence>	none	R	6	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/de_standaard_20020813_01_44/207/delimiter
hoop/noun/de_standaard_20020813_01_44/207/R6	hoop/noun/de_standaard_20020813_01_44/207	R6	sentence_delimiter	none	none	<sentence>	none	R	7	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/de_standaard_20020813_01_44/207/delimiter
hoop/noun/de_standaard_20020813_01_44/207/R7	hoop/noun/de_standaard_20020813_01_44/207	R7	ook	adv	ook/adv	Ook	False	R	8	-0.037562570000000003	2214625	3416	FALSE	FALSE	FALSE	0	6	hoop/noun/de_standaard_20020813_01_44/207/R5
hoop/noun/de_standaard_20020813_01_44/207/R8	hoop/noun/de_standaard_20020813_01_44/207	R8	de	det	de/det	de	False	R	9	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	7	hoop/noun/de_standaard_20020813_01_44/207/R6
hoop/noun/de_standaard_20020813_01_44/207/R9	hoop/noun/de_standaard_20020813_01_44/207	R9	fors	adj	fors/adj	forse	False	R	10	NA	NA	NA	FALSE	FALSE	FALSE	0	8	hoop/noun/de_standaard_20020813_01_44/207/R7
hoop/noun/de_standaard_20020813_01_44/207/R10	hoop/noun/de_standaard_20020813_01_44/207	R10	verlaging	noun	verlaging/noun	verlaging	False	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0	9	hoop/noun/de_standaard_20020813_01_44/207/R8
hoop/noun/de_standaard_20020813_01_44/207/R11	hoop/noun/de_standaard_20020813_01_44/207	R11	van	prep	van/prep	van	False	R	12	-0.22584037	12638933	16079	FALSE	FALSE	FALSE	0	10	hoop/noun/de_standaard_20020813_01_44/207/R9
hoop/noun/de_standaard_20020813_01_44/207/R12	hoop/noun/de_standaard_20020813_01_44/207	R12	de	det	de/det	de	False	R	13	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	11	hoop/noun/de_standaard_20020813_01_44/207/R10
hoop/noun/de_standaard_20020813_01_44/207/R13	hoop/noun/de_standaard_20020813_01_44/207	R13	economisch	adj	economisch/adj	economische	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	0	12	hoop/noun/de_standaard_20020813_01_44/207/R11
hoop/noun/de_standaard_20020813_01_44/207/R14	hoop/noun/de_standaard_20020813_01_44/207	R14	groei_vooruitzicht	noun	groei_vooruitzicht/noun	groeivooruitzichten	False	R	15	NA	NA	NA	TRUE	FALSE	FALSE	1	13	hoop/noun/de_standaard_20020813_01_44/207/R12
hoop/noun/de_standaard_20020813_01_44/207/R15	hoop/noun/de_standaard_20020813_01_44/207	R15	door	prep	door/prep	door	False	R	16	-0.25610328	1310789	1621	FALSE	FALSE	FALSE	0	14	hoop/noun/de_standaard_20020813_01_44/207/R13
hoop/noun/de_standaard_19990624_01_64/737/L0	hoop/noun/de_standaard_19990624_01_64/737	L0	een	det	een/det	een	True	L	1	0.36697876	11075723	25530	FALSE	FALSE	FALSE	0	1	hoop/noun/de_standaard_19990624_01_64/737/L0
hoop/noun/de_standaard_19990624_01_64/737/L1	hoop/noun/de_standaard_19990624_01_64/737	L1	van	prep	van/prep	van	True	L	2	-0.22584037	12638933	16079	FALSE	FALSE	FALSE	0	2	hoop/noun/de_standaard_19990624_01_64/737/L1
hoop/noun/de_standaard_19990624_01_64/737/L2	hoop/noun/de_standaard_19990624_01_64/737	L2	effect	noun	effect/noun	effect	True	L	3	-0.13818793	35928	50	FALSE	FALSE	FALSE	0	3	hoop/noun/de_standaard_19990624_01_64/737/L2
hoop/noun/de_standaard_19990624_01_64/737/L3	hoop/noun/de_standaard_19990624_01_64/737	L3	positief	adj	positief/adj	positieve	True	L	4	0.5509264	58281	161	FALSE	FALSE	FALSE	0	4	hoop/noun/de_standaard_19990624_01_64/737/L3
hoop/noun/de_standaard_19990624_01_64/737/L4	hoop/noun/de_standaard_19990624_01_64/737	L4	het	det	het/det	het	True	L	5	-0.15225483	11650779	15954	FALSE	FALSE	FALSE	0	5	hoop/noun/de_standaard_19990624_01_64/737/L4
hoop/noun/de_standaard_19990624_01_64/737/L5	hoop/noun/de_standaard_19990624_01_64/737	L5	dan	adv	dan/adv	dan	True	L	6	0.06366564	853168	1458	FALSE	FALSE	FALSE	0	6	hoop/noun/de_standaard_19990624_01_64/737/L5
hoop/noun/de_standaard_19990624_01_64/737/L6	hoop/noun/de_standaard_19990624_01_64/737	L6	ben	verb	ben/verb	is	True	L	7	0.033185802	9938754	16385	FALSE	FALSE	FALSE	0	7	hoop/noun/de_standaard_19990624_01_64/737/L6
hoop/noun/de_standaard_19990624_01_64/737/L7	hoop/noun/de_standaard_19990624_01_64/737	L7	dat	det	dat/det	Dat	True	L	8	0.068088815	1849436	3171	FALSE	FALSE	FALSE	0	8	hoop/noun/de_standaard_19990624_01_64/737/L7
hoop/noun/de_standaard_19990624_01_64/737/L8	hoop/noun/de_standaard_19990624_01_64/737	L8	sentence_delimiter	none	none	<sentence>	none	L	9	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/de_standaard_19990624_01_64/737/delimiter
hoop/noun/de_standaard_19990624_01_64/737/L9	hoop/noun/de_standaard_19990624_01_64/737	L9	sentence_delimiter	none	none	</sentence>	none	L	10	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/de_standaard_19990624_01_64/737/delimiter
hoop/noun/de_standaard_19990624_01_64/737/L10	hoop/noun/de_standaard_19990624_01_64/737	L10	.	punct	./punct	.	False	L	11	NA	NA	NA	FALSE	FALSE	FALSE	0	9	hoop/noun/de_standaard_19990624_01_64/737/L8
hoop/noun/de_standaard_19990624_01_64/737/L11	hoop/noun/de_standaard_19990624_01_64/737	L11	breng	verb	breng/verb	gebracht	False	L	12	0.45310193	243129	608	FALSE	FALSE	FALSE	0	10	hoop/noun/de_standaard_19990624_01_64/737/L9
hoop/noun/de_standaard_19990624_01_64/737/L12	hoop/noun/de_standaard_19990624_01_64/737	L12	aandacht	noun	aandacht/noun	aandacht	False	L	13	-0.20466593	72257	94	FALSE	FALSE	FALSE	0	11	hoop/noun/de_standaard_19990624_01_64/737/L10
hoop/noun/de_standaard_19990624_01_64/737/L13	hoop/noun/de_standaard_19990624_01_64/737	L13	de	det	de/det	de	False	L	14	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	12	hoop/noun/de_standaard_19990624_01_64/737/L11
hoop/noun/de_standaard_19990624_01_64/737/L14	hoop/noun/de_standaard_19990624_01_64/737	L14	onder	prep	onder/prep	onder	False	L	15	-0.20923178	414521	536	FALSE	FALSE	FALSE	0	13	hoop/noun/de_standaard_19990624_01_64/737/L12
hoop/noun/de_standaard_19990624_01_64/737/L15	hoop/noun/de_standaard_19990624_01_64/737	L15	voorzorg_principe	noun	voorzorg_principe/noun	voorzorgprincipe	False	L	16	NA	NA	NA	FALSE	FALSE	FALSE	0	14	hoop/noun/de_standaard_19990624_01_64/737/L13
hoop/noun/de_standaard_19990624_01_64/737/R0	hoop/noun/de_standaard_19990624_01_64/737	R0	stam_pij	noun	stam_pij/noun	stampij	True	R	1	NA	NA	NA	TRUE	TRUE	TRUE	3	1	hoop/noun/de_standaard_19990624_01_64/737/R0
hoop/noun/de_standaard_19990624_01_64/737/R1	hoop/noun/de_standaard_19990624_01_64/737	R1	die	pron	die/pron	die	True	R	2	-0.110873036	2519801	3618	FALSE	FALSE	FALSE	0	2	hoop/noun/de_standaard_19990624_01_64/737/R1
hoop/noun/de_standaard_19990624_01_64/737/R2	hoop/noun/de_standaard_19990624_01_64/737	R2	voor	prep	voor/prep	voor	True	R	3	0.08963211	3806927	6617	FALSE	FALSE	FALSE	0	3	hoop/noun/de_standaard_19990624_01_64/737/R2
hoop/noun/de_standaard_19990624_01_64/737/R3	hoop/noun/de_standaard_19990624_01_64/737	R3	iets	noun	iets/noun	iets	True	R	4	0.30109653	244998	530	FALSE	FALSE	FALSE	0	4	hoop/noun/de_standaard_19990624_01_64/737/R3
hoop/noun/de_standaard_19990624_01_64/737/R4	hoop/noun/de_standaard_19990624_01_64/737	R4	ander	adj	ander/adj	anders	True	R	5	-0.03582835	663512	1025	FALSE	FALSE	FALSE	0	5	hoop/noun/de_standaard_19990624_01_64/737/R4
hoop/noun/de_standaard_19990624_01_64/737/R5	hoop/noun/de_standaard_19990624_01_64/737	R5	bedoel	verb	bedoel/verb	bedoeld	True	R	6	-0.65665156	31331	26	FALSE	FALSE	FALSE	0	6	hoop/noun/de_standaard_19990624_01_64/737/R5
hoop/noun/de_standaard_19990624_01_64/737/R6	hoop/noun/de_standaard_19990624_01_64/737	R6	ben	verb	ben/verb	was	True	R	7	0.033185802	9938754	16385	FALSE	FALSE	FALSE	0	7	hoop/noun/de_standaard_19990624_01_64/737/R6
hoop/noun/de_standaard_19990624_01_64/737/R7	hoop/noun/de_standaard_19990624_01_64/737	R7	.	punct	./punct	.	True	R	8	NA	NA	NA	FALSE	FALSE	FALSE	0	8	hoop/noun/de_standaard_19990624_01_64/737/R7
hoop/noun/de_standaard_19990624_01_64/737/R8	hoop/noun/de_standaard_19990624_01_64/737	R8	sentence_delimiter	none	none	</sentence>	none	R	9	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/de_standaard_19990624_01_64/737/delimiter
hoop/noun/de_standaard_19990624_01_64/737/R9	hoop/noun/de_standaard_19990624_01_64/737	R9	sentence_delimiter	none	none	<sentence>	none	R	10	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/de_standaard_19990624_01_64/737/delimiter
hoop/noun/de_standaard_19990624_01_64/737/R10	hoop/noun/de_standaard_19990624_01_64/737	R10	ondertussen	adv	ondertussen/adv	Ondertussen	False	R	11	0.31230262	42329	93	FALSE	FALSE	FALSE	0	9	hoop/noun/de_standaard_19990624_01_64/737/R8
hoop/noun/de_standaard_19990624_01_64/737/R11	hoop/noun/de_standaard_19990624_01_64/737	R11	sla_om	verb	sla_om/verb	slaat	False	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0	10	hoop/noun/de_standaard_19990624_01_64/737/R9
