_id	_cws.heilzaam.foc10.nav.weight.bound	_count.heilzaam.foc10.nav.weight.bound	_cws.heilzaam.foc10.nav.selection.bound	_count.heilzaam.foc10.nav.selection.bound	_cws.heilzaam.foc10.nav.no.bound	_count.heilzaam.foc10.nav.no.bound	_cws.heilzaam.foc10.all.weight.bound	_count.heilzaam.foc10.all.weight.bound	_cws.heilzaam.foc10.all.selection.bound	_count.heilzaam.foc10.all.selection.bound	_cws.heilzaam.foc10.all.no.bound	_count.heilzaam.foc10.all.no.bound	_cws.heilzaam.foc5.nav.weight.bound	_count.heilzaam.foc5.nav.weight.bound	_cws.heilzaam.foc5.nav.selection.bound	_count.heilzaam.foc5.nav.selection.bound	_cws.heilzaam.foc5.nav.no.bound	_count.heilzaam.foc5.nav.no.bound	_cws.heilzaam.foc5.all.weight.bound	_count.heilzaam.foc5.all.weight.bound	_cws.heilzaam.foc5.all.selection.bound	_count.heilzaam.foc5.all.selection.bound	_cws.heilzaam.foc5.all.no.bound	_count.heilzaam.foc5.all.no.bound
heilzaam/adj/de_morgen_19990327_01_40/66	ben/verb;bitter/adj;ontdekker/noun;pluk/verb;vind/verb	5	ben/verb;bitter/adj;ontdekker/noun;pluk/verb;vind/verb	5	ben/verb;bitter/adj;ontdekker/noun;pluk/verb;vind/verb	5	ben/verb;bitter/adj;de/det;die/pron;het/det;ontdekker/noun;pluk/verb;vind/verb	8	ben/verb;bitter/adj;de/det;die/pron;het/det;ontdekker/noun;pluk/verb;vind/verb	8	ben/verb;bitter/adj;de/det;die/pron;het/det;ontdekker/noun;pluk/verb;vind/verb	8	ben/verb;ontdekker/noun;vind/verb	3	ben/verb;ontdekker/noun;vind/verb	3	ben/verb;ontdekker/noun;vind/verb	3	ben/verb;de/det;ontdekker/noun;vind/verb	4	ben/verb;de/det;ontdekker/noun;vind/verb	4	ben/verb;de/det;ontdekker/noun;vind/verb	4
heilzaam/adj/de_morgen_20040722_01_20/2477	ben/verb;onderhandeling/noun	2	ben/verb;onderhandeling/noun	2	ben/verb;onderhandeling/noun	2	ben/verb;de/det;onderhandeling/noun	3	ben/verb;de/det;onderhandeling/noun	3	ben/verb;de/det;onderhandeling/noun	3	ben/verb;onderhandeling/noun	2	ben/verb;onderhandeling/noun	2	ben/verb;onderhandeling/noun	2	ben/verb;de/det;onderhandeling/noun	3	ben/verb;de/det;onderhandeling/noun	3	ben/verb;de/det;onderhandeling/noun	3
heilzaam/adj/de_morgen_20021218_01_11/1651	dierbaar/adj;geheel/noun;geloof/verb;middenveld/noun;werking/noun	5	dierbaar/adj;geheel/noun;geloof/verb;middenveld/noun;werking/noun	5	dierbaar/adj;geheel/noun;geloof/verb;middenveld/noun;werking/noun	5	de/det;dierbaar/adj;geheel/noun;geloof/verb;het/det;immers/adv;middenveld/noun;van/prep;werking/noun;zo/adv	10	de/det;dierbaar/adj;geheel/noun;geloof/verb;het/det;immers/adv;middenveld/noun;van/prep;werking/noun;zo/adv	10	de/det;dierbaar/adj;geheel/noun;geloof/verb;het/det;immers/adv;middenveld/noun;van/prep;werking/noun;zo/adv	10	geloof/verb;werking/noun	2	geloof/verb;werking/noun	2	geloof/verb;werking/noun	2	de/det;geloof/verb;immers/adv;van/prep;werking/noun;zo/adv	6	de/det;geloof/verb;immers/adv;van/prep;werking/noun;zo/adv	6	de/det;geloof/verb;immers/adv;van/prep;werking/noun;zo/adv	6
heilzaam/adj/de_morgen_20010210_01_160/2792	argeloos/adj;ben/verb;kan/verb;nederig/adj;ontwikkeling/noun;paar/noun;pedagoog/noun	7	argeloos/adj;ben/verb;kan/verb;nederig/adj;ontwikkeling/noun;paar/noun;pedagoog/noun	7	argeloos/adj;ben/verb;kan/verb;nederig/adj;ontwikkeling/noun;paar/noun;pedagoog/noun	7	allen/adv;argeloos/adj;ben/verb;de/det;een/det;kan/verb;nederig/adj;ontwikkeling/noun;paar/noun;pedagoog/noun;soms/adv;van/prep;voor/prep;zeer/adv	14	allen/adv;argeloos/adj;ben/verb;de/det;een/det;kan/verb;nederig/adj;ontwikkeling/noun;paar/noun;pedagoog/noun;soms/adv;van/prep;voor/prep;zeer/adv	14	allen/adv;argeloos/adj;ben/verb;de/det;een/det;kan/verb;nederig/adj;ontwikkeling/noun;paar/noun;pedagoog/noun;soms/adv;van/prep;voor/prep;zeer/adv	14	ben/verb;kan/verb;nederig/adj;ontwikkeling/noun;paar/noun;pedagoog/noun	6	ben/verb;kan/verb;nederig/adj;ontwikkeling/noun;paar/noun;pedagoog/noun	6	ben/verb;kan/verb;nederig/adj;ontwikkeling/noun;paar/noun;pedagoog/noun	6	ben/verb;de/det;kan/verb;nederig/adj;ontwikkeling/noun;paar/noun;pedagoog/noun;soms/adv;voor/prep;zeer/adv	10	ben/verb;de/det;kan/verb;nederig/adj;ontwikkeling/noun;paar/noun;pedagoog/noun;soms/adv;voor/prep;zeer/adv	10	ben/verb;de/det;kan/verb;nederig/adj;ontwikkeling/noun;paar/noun;pedagoog/noun;soms/adv;voor/prep;zeer/adv	10
heilzaam/adj/de_morgen_19990219_01_31/90	aandacht/noun;knoflook/noun;magazine/noun;medisch/adj;werking/noun	5	aandacht/noun;knoflook/noun;magazine/noun;medisch/adj;werking/noun	5	aandacht/noun;knoflook/noun;magazine/noun;medisch/adj;werking/noun	5	aandacht/noun;de/det;het/det;knoflook/noun;magazine/noun;medisch/adj;van/prep;voor/prep;werking/noun	9	aandacht/noun;de/det;het/det;knoflook/noun;magazine/noun;medisch/adj;van/prep;voor/prep;werking/noun	9	aandacht/noun;de/det;het/det;knoflook/noun;magazine/noun;medisch/adj;van/prep;voor/prep;werking/noun	9	aandacht/noun;knoflook/noun;werking/noun	3	aandacht/noun;knoflook/noun;werking/noun	3	aandacht/noun;knoflook/noun;werking/noun	3	aandacht/noun;de/det;knoflook/noun;van/prep;voor/prep;werking/noun	6	aandacht/noun;de/det;knoflook/noun;van/prep;voor/prep;werking/noun	6	aandacht/noun;de/det;knoflook/noun;van/prep;voor/prep;werking/noun	6
heilzaam/adj/de_standaard_19990204_01_70/1220	fout/adj;gesprek/noun;rakel_op/verb	3	fout/adj;gesprek/noun;rakel_op/verb	3	fout/adj;gesprek/noun;rakel_op/verb	3	fout/adj;gesprek/noun;het/det;rakel_op/verb	4	fout/adj;gesprek/noun;het/det;rakel_op/verb	4	fout/adj;gesprek/noun;het/det;rakel_op/verb	4	gesprek/noun;rakel_op/verb	2	gesprek/noun;rakel_op/verb	2	gesprek/noun;rakel_op/verb	2	gesprek/noun;het/det;rakel_op/verb	3	gesprek/noun;het/det;rakel_op/verb	3	gesprek/noun;het/det;rakel_op/verb	3
heilzaam/adj/de_standaard_20041210_01_68/554	ben/verb;dynamiek/noun;verlies/verb	3	ben/verb;dynamiek/noun;verlies/verb	3	ben/verb;dynamiek/noun;verlies/verb	3	ben/verb;dynamiek/noun;verlies/verb;wie/pron	4	ben/verb;dynamiek/noun;verlies/verb;wie/pron	4	ben/verb;dynamiek/noun;verlies/verb;wie/pron	4	dynamiek/noun;verlies/verb	2	dynamiek/noun;verlies/verb	2	dynamiek/noun;verlies/verb	2	dynamiek/noun;verlies/verb	2	dynamiek/noun;verlies/verb	2	dynamiek/noun;verlies/verb	2
heilzaam/adj/de_standaard_19990216_01_15/446	drama/noun;iets/noun;zit/verb	3	drama/noun;iets/noun;zit/verb	3	drama/noun;iets/noun;zit/verb	3	drama/noun;het/det;iets/noun;van/prep;zit/verb	5	drama/noun;het/det;iets/noun;van/prep;zit/verb	5	drama/noun;het/det;iets/noun;van/prep;zit/verb	5	drama/noun;iets/noun;zit/verb	3	drama/noun;iets/noun;zit/verb	3	drama/noun;iets/noun;zit/verb	3	drama/noun;het/det;iets/noun;van/prep;zit/verb	5	drama/noun;het/det;iets/noun;van/prep;zit/verb	5	drama/noun;het/det;iets/noun;van/prep;zit/verb	5
heilzaam/adj/de_standaard_20031215_01_85/555	aanhouding/noun;denk_terug/verb;kwart_eeuw/noun;opluchting/noun;vreugde/noun	5	aanhouding/noun;denk_terug/verb;kwart_eeuw/noun;opluchting/noun;vreugde/noun	5	aanhouding/noun;denk_terug/verb;kwart_eeuw/noun;opluchting/noun;vreugde/noun	5	aanhouding/noun;de/det;denk_terug/verb;die/det;een/det;kwart_eeuw/noun;ook/adv;opluchting/noun;van/prep;vreugde/noun	10	aanhouding/noun;de/det;denk_terug/verb;die/det;een/det;kwart_eeuw/noun;ook/adv;opluchting/noun;van/prep;vreugde/noun	10	aanhouding/noun;de/det;denk_terug/verb;die/det;een/det;kwart_eeuw/noun;ook/adv;opluchting/noun;van/prep;vreugde/noun	10	aanhouding/noun;denk_terug/verb	2	aanhouding/noun;denk_terug/verb	2	aanhouding/noun;denk_terug/verb	2	aanhouding/noun;denk_terug/verb;ook/adv;van/prep	4	aanhouding/noun;denk_terug/verb;ook/adv;van/prep	4	aanhouding/noun;denk_terug/verb;ook/adv;van/prep	4
heilzaam/adj/de_standaard_20021116_01_173/1971	1997/noun;blijk/verb	2	1997/noun;blijk/verb	2	1997/noun;blijk/verb	2	1997/noun;blijk/verb;de/det;het/det;van/prep	5	1997/noun;blijk/verb;de/det;het/det;van/prep	5	1997/noun;blijk/verb;de/det;het/det;van/prep	5	1997/noun;blijk/verb	2	1997/noun;blijk/verb	2	1997/noun;blijk/verb	2	1997/noun;blijk/verb;de/det	3	1997/noun;blijk/verb;de/det	3	1997/noun;blijk/verb;de/det	3
heilzaam/adj/de_standaard_20020511_01_2/412	antibioticum/noun;bekend/adj;ben/verb;bloeddruk/noun;litteken/noun;natuurlijk/adj;wereld/noun	7	antibioticum/noun;bekend/adj;ben/verb;bloeddruk/noun;litteken/noun;natuurlijk/adj;wereld/noun	7	antibioticum/noun;bekend/adj;ben/verb;bloeddruk/noun;litteken/noun;natuurlijk/adj;wereld/noun	7	als/prep;antibioticum/noun;bekend/adj;ben/verb;bijvoorbeeld/adv;bloeddruk/noun;de/det;een/det;litteken/noun;natuurlijk/adj;wereld/noun	11	als/prep;antibioticum/noun;bekend/adj;ben/verb;bijvoorbeeld/adv;bloeddruk/noun;de/det;een/det;litteken/noun;natuurlijk/adj;wereld/noun	11	als/prep;antibioticum/noun;bekend/adj;ben/verb;bijvoorbeeld/adv;bloeddruk/noun;de/det;een/det;litteken/noun;natuurlijk/adj;wereld/noun	11	antibioticum/noun;ben/verb;natuurlijk/adj	3	antibioticum/noun;ben/verb;natuurlijk/adj	3	antibioticum/noun;ben/verb;natuurlijk/adj	3	antibioticum/noun;ben/verb;bijvoorbeeld/adv;een/det;natuurlijk/adj	5	antibioticum/noun;ben/verb;bijvoorbeeld/adv;een/det;natuurlijk/adj	5	antibioticum/noun;ben/verb;bijvoorbeeld/adv;een/det;natuurlijk/adj	5
heilzaam/adj/de_standaard_20021123_01_7/692	ben/verb;braak/verb;diarree/noun;maag/noun;menstruatie/noun;overvloedig/adj;versterk/verb;vrucht/noun	8	ben/verb;braak/verb;diarree/noun;maag/noun;menstruatie/noun;overvloedig/adj;versterk/verb;vrucht/noun	8	ben/verb;braak/verb;diarree/noun;maag/noun;menstruatie/noun;overvloedig/adj;versterk/verb;vrucht/noun	8	ben/verb;braak/verb;de/det;diarree/noun;maag/noun;menstruatie/noun;overvloedig/adj;tegen/prep;versterk/verb;vrucht/noun	10	ben/verb;braak/verb;de/det;diarree/noun;maag/noun;menstruatie/noun;overvloedig/adj;tegen/prep;versterk/verb;vrucht/noun	10	ben/verb;braak/verb;de/det;diarree/noun;maag/noun;menstruatie/noun;overvloedig/adj;tegen/prep;versterk/verb;vrucht/noun	10	ben/verb;braak/verb;maag/noun	3	ben/verb;braak/verb;maag/noun	3	ben/verb;braak/verb;maag/noun	3	ben/verb;braak/verb;de/det;maag/noun;tegen/prep	5	ben/verb;braak/verb;de/det;maag/noun;tegen/prep	5	ben/verb;braak/verb;de/det;maag/noun;tegen/prep	5
heilzaam/adj/de_standaard_20010509_01_40/499	ben/verb;eindelijk/adj;leer/verb;oppositie/noun;partij/noun	5	ben/verb;eindelijk/adj;leer/verb;oppositie/noun;partij/noun	5	ben/verb;eindelijk/adj;leer/verb;oppositie/noun;partij/noun	5	ben/verb;de/det;een/det;eindelijk/adj;leer/verb;oppositie/noun;partij/noun;voor/prep	8	ben/verb;de/det;een/det;eindelijk/adj;leer/verb;oppositie/noun;partij/noun;voor/prep	8	ben/verb;de/det;een/det;eindelijk/adj;leer/verb;oppositie/noun;partij/noun;voor/prep	8	ben/verb;oppositie/noun;partij/noun	3	ben/verb;oppositie/noun;partij/noun	3	ben/verb;oppositie/noun;partij/noun	3	ben/verb;oppositie/noun;partij/noun;voor/prep	4	ben/verb;oppositie/noun;partij/noun;voor/prep	4	ben/verb;oppositie/noun;partij/noun;voor/prep	4
heilzaam/adj/de_standaard_20030628_01_81/341	25-jarige/adj;acteur/noun;effect/noun;relatie/noun;wijs/verb	5	25-jarige/adj;acteur/noun;effect/noun;relatie/noun;wijs/verb	5	25-jarige/adj;acteur/noun;effect/noun;relatie/noun;wijs/verb	5	25-jarige/adj;acteur/noun;de/det;effect/noun;het/det;iedereen/pron;niet/adv;ook/adv;op/prep;relatie/noun;wijs/verb	11	25-jarige/adj;acteur/noun;de/det;effect/noun;het/det;iedereen/pron;niet/adv;ook/adv;op/prep;relatie/noun;wijs/verb	11	25-jarige/adj;acteur/noun;de/det;effect/noun;het/det;iedereen/pron;niet/adv;ook/adv;op/prep;relatie/noun;wijs/verb	11	effect/noun;relatie/noun;wijs/verb	3	effect/noun;relatie/noun;wijs/verb	3	effect/noun;relatie/noun;wijs/verb	3	effect/noun;het/det;iedereen/pron;op/prep;relatie/noun;wijs/verb	6	effect/noun;het/det;iedereen/pron;op/prep;relatie/noun;wijs/verb	6	effect/noun;het/det;iedereen/pron;op/prep;relatie/noun;wijs/verb	6
heilzaam/adj/de_standaard_20030508_01_52/290	begrotingstekort/noun;ben/verb;voldaan/adj;voorwaarde/noun	4	begrotingstekort/noun;ben/verb;voldaan/adj;voorwaarde/noun	4	begrotingstekort/noun;ben/verb;voldaan/adj;voorwaarde/noun	4	begrotingstekort/noun;ben/verb;de/det;een/det;van/adv;verre/adv;voldaan/adj;voor/prep;voorwaarde/noun	9	begrotingstekort/noun;ben/verb;de/det;een/det;van/adv;verre/adv;voldaan/adj;voor/prep;voorwaarde/noun	9	begrotingstekort/noun;ben/verb;de/det;een/det;van/adv;verre/adv;voldaan/adj;voor/prep;voorwaarde/noun	9	begrotingstekort/noun;ben/verb;voorwaarde/noun	3	begrotingstekort/noun;ben/verb;voorwaarde/noun	3	begrotingstekort/noun;ben/verb;voorwaarde/noun	3	begrotingstekort/noun;ben/verb;de/det;een/det;van/adv;verre/adv;voor/prep;voorwaarde/noun	8	begrotingstekort/noun;ben/verb;de/det;een/det;van/adv;verre/adv;voor/prep;voorwaarde/noun	8	begrotingstekort/noun;ben/verb;de/det;een/det;van/adv;verre/adv;voor/prep;voorwaarde/noun	8
heilzaam/adj/de_standaard_20000211_01_60/466	controle/noun;democratisch/adj;effect/noun;heb/verb;kan/verb;ontsta/verb	6	controle/noun;democratisch/adj;effect/noun;heb/verb;kan/verb;ontsta/verb	6	controle/noun;democratisch/adj;effect/noun;heb/verb;kan/verb;ontsta/verb	6	controle/noun;de/det;democratisch/adj;die/pron;effect/noun;heb/verb;kan/verb;ontsta/verb	8	controle/noun;de/det;democratisch/adj;die/pron;effect/noun;heb/verb;kan/verb;ontsta/verb	8	controle/noun;de/det;democratisch/adj;die/pron;effect/noun;heb/verb;kan/verb;ontsta/verb	8	effect/noun;heb/verb;kan/verb;ontsta/verb	4	effect/noun;heb/verb;kan/verb;ontsta/verb	4	effect/noun;heb/verb;kan/verb;ontsta/verb	4	die/pron;effect/noun;heb/verb;kan/verb;ontsta/verb	5	die/pron;effect/noun;heb/verb;kan/verb;ontsta/verb	5	die/pron;effect/noun;heb/verb;kan/verb;ontsta/verb	5
heilzaam/adj/de_standaard_20010202_01_36/391	bedenking/noun;cannabis/noun;collega/noun;meen/verb;werking/noun	5	bedenking/noun;cannabis/noun;collega/noun;meen/verb;werking/noun	5	bedenking/noun;cannabis/noun;collega/noun;meen/verb;werking/noun	5	bedenking/noun;cannabis/noun;collega/noun;de/det;evenveel/adv;meen/verb;van/prep;werking/noun	8	bedenking/noun;cannabis/noun;collega/noun;de/det;evenveel/adv;meen/verb;van/prep;werking/noun	8	bedenking/noun;cannabis/noun;collega/noun;de/det;evenveel/adv;meen/verb;van/prep;werking/noun	8	cannabis/noun;werking/noun	2	cannabis/noun;werking/noun	2	cannabis/noun;werking/noun	2	cannabis/noun;de/det;evenveel/adv;van/prep;werking/noun	5	cannabis/noun;de/det;evenveel/adv;van/prep;werking/noun	5	cannabis/noun;de/det;evenveel/adv;van/prep;werking/noun	5
heilzaam/adj/de_standaard_20040609_01_94/1643	ben/verb;effect/noun;oplossing/noun;overtuigd/adj;technologie/noun	5	ben/verb;effect/noun;oplossing/noun;overtuigd/adj;technologie/noun	5	ben/verb;effect/noun;oplossing/noun;overtuigd/adj;technologie/noun	5	ben/verb;de/det;effect/noun;het/det;iedereen/pron;niet/adv;oplossing/noun;overtuigd/adj;technologie/noun;van/prep	10	ben/verb;de/det;effect/noun;het/det;iedereen/pron;niet/adv;oplossing/noun;overtuigd/adj;technologie/noun;van/prep	10	ben/verb;de/det;effect/noun;het/det;iedereen/pron;niet/adv;oplossing/noun;overtuigd/adj;technologie/noun;van/prep	10	ben/verb;effect/noun;overtuigd/adj;technologie/noun	4	ben/verb;effect/noun;overtuigd/adj;technologie/noun	4	ben/verb;effect/noun;overtuigd/adj;technologie/noun	4	ben/verb;effect/noun;iedereen/pron;overtuigd/adj;technologie/noun	5	ben/verb;effect/noun;iedereen/pron;overtuigd/adj;technologie/noun	5	ben/verb;effect/noun;iedereen/pron;overtuigd/adj;technologie/noun	5
heilzaam/adj/de_standaard_20020620_01_135/571	geloof/verb;kunstenaar/noun;leid/verb;werk/noun	4	geloof/verb;kunstenaar/noun;leid/verb;werk/noun	4	geloof/verb;kunstenaar/noun;leid/verb;werk/noun	4	geloof/verb;het/det;kunstenaar/noun;leid/verb;over/prep;werk/noun	6	geloof/verb;het/det;kunstenaar/noun;leid/verb;over/prep;werk/noun	6	geloof/verb;het/det;kunstenaar/noun;leid/verb;over/prep;werk/noun	6	geloof/verb;leid/verb;werk/noun	3	geloof/verb;leid/verb;werk/noun	3	geloof/verb;leid/verb;werk/noun	3	geloof/verb;leid/verb;werk/noun	3	geloof/verb;leid/verb;werk/noun	3	geloof/verb;leid/verb;werk/noun	3
heilzaam/adj/de_standaard_20041208_01_28/79	aandoening/noun;cactus/noun;heb/verb;verscheiden/adj;werking/noun	5	aandoening/noun;cactus/noun;heb/verb;verscheiden/adj;werking/noun	5	aandoening/noun;cactus/noun;heb/verb;verscheiden/adj;werking/noun	5	aandoening/noun;basis/prep;cactus/noun;de/det;een/det;heb/verb;op/prep;van/prep;verscheiden/adj;voor/prep;werking/noun	11	aandoening/noun;basis/prep;cactus/noun;de/det;een/det;heb/verb;op/prep;van/prep;verscheiden/adj;voor/prep;werking/noun	11	aandoening/noun;basis/prep;cactus/noun;de/det;een/det;heb/verb;op/prep;van/prep;verscheiden/adj;voor/prep;werking/noun	11	aandoening/noun;heb/verb;verscheiden/adj;werking/noun	4	aandoening/noun;heb/verb;verscheiden/adj;werking/noun	4	aandoening/noun;heb/verb;verscheiden/adj;werking/noun	4	aandoening/noun;een/det;heb/verb;verscheiden/adj;voor/prep;werking/noun	6	aandoening/noun;een/det;heb/verb;verscheiden/adj;voor/prep;werking/noun	6	aandoening/noun;een/det;heb/verb;verscheiden/adj;voor/prep;werking/noun	6
heilzaam/adj/de_standaard_20030705_01_154/1501	invloed/noun;pak_uit/verb;sport_beoefening/noun;traktaat/noun	4	invloed/noun;pak_uit/verb;sport_beoefening/noun;traktaat/noun	4	invloed/noun;pak_uit/verb;sport_beoefening/noun;traktaat/noun	4	de/det;invloed/noun;over/prep;pak_uit/verb;sport_beoefening/noun;traktaat/noun;van/prep	7	de/det;invloed/noun;over/prep;pak_uit/verb;sport_beoefening/noun;traktaat/noun;van/prep	7	de/det;invloed/noun;over/prep;pak_uit/verb;sport_beoefening/noun;traktaat/noun;van/prep	7	invloed/noun;sport_beoefening/noun;traktaat/noun	3	invloed/noun;sport_beoefening/noun;traktaat/noun	3	invloed/noun;sport_beoefening/noun;traktaat/noun	3	de/det;invloed/noun;over/prep;sport_beoefening/noun;traktaat/noun;van/prep	6	de/det;invloed/noun;over/prep;sport_beoefening/noun;traktaat/noun;van/prep	6	de/det;invloed/noun;over/prep;sport_beoefening/noun;traktaat/noun;van/prep	6
heilzaam/adj/de_standaard_20040709_01_34/19	ingrediënt/noun;knoflook/noun;onmisbaar/adj;werking/noun;zuiders/noun	5	ingrediënt/noun;knoflook/noun;onmisbaar/adj;werking/noun;zuiders/noun	5	ingrediënt/noun;knoflook/noun;onmisbaar/adj;werking/noun;zuiders/noun	5	de/det;een/det;ingrediënt/noun;knoflook/noun;onmisbaar/adj;van/prep;werking/noun;zuiders/noun	8	de/det;een/det;ingrediënt/noun;knoflook/noun;onmisbaar/adj;van/prep;werking/noun;zuiders/noun	8	de/det;een/det;ingrediënt/noun;knoflook/noun;onmisbaar/adj;van/prep;werking/noun;zuiders/noun	8	knoflook/noun;werking/noun	2	knoflook/noun;werking/noun	2	knoflook/noun;werking/noun	2	de/det;een/det;knoflook/noun;van/prep;werking/noun	5	de/det;een/det;knoflook/noun;van/prep;werking/noun	5	de/det;een/det;knoflook/noun;van/prep;werking/noun	5
heilzaam/adj/de_standaard_20010104_01_57/373	beteken/verb;consument/noun;effect/noun;eventueel/adj;kan/verb;rem/noun;zal/verb	7	beteken/verb;consument/noun;effect/noun;eventueel/adj;kan/verb;rem/noun;zal/verb	7	beteken/verb;consument/noun;effect/noun;eventueel/adj;kan/verb;rem/noun;zal/verb	7	beteken/verb;consument/noun;de/det;een/det;effect/noun;eventueel/adj;kan/verb;op/prep;rem/noun;voor/prep;zal/verb	11	beteken/verb;consument/noun;de/det;een/det;effect/noun;eventueel/adj;kan/verb;op/prep;rem/noun;voor/prep;zal/verb	11	beteken/verb;consument/noun;de/det;een/det;effect/noun;eventueel/adj;kan/verb;op/prep;rem/noun;voor/prep;zal/verb	11	beteken/verb;consument/noun;effect/noun;eventueel/adj;kan/verb	5	beteken/verb;consument/noun;effect/noun;eventueel/adj;kan/verb	5	beteken/verb;consument/noun;effect/noun;eventueel/adj;kan/verb	5	beteken/verb;consument/noun;de/det;een/det;effect/noun;eventueel/adj;kan/verb;op/prep;voor/prep	9	beteken/verb;consument/noun;de/det;een/det;effect/noun;eventueel/adj;kan/verb;op/prep;voor/prep	9	beteken/verb;consument/noun;de/det;een/det;effect/noun;eventueel/adj;kan/verb;op/prep;voor/prep	9
heilzaam/adj/de_standaard_20041210_01_133/391	ben/verb;cluster/noun;economie/noun;ene/adj;fixeer/verb;kmo's/noun	6	ben/verb;cluster/noun;economie/noun;ene/adj;fixeer/verb;kmo's/noun	6	ben/verb;cluster/noun;economie/noun;ene/adj;fixeer/verb;kmo's/noun	6	ben/verb;cluster/noun;dat/det;economie/noun;een/det;ene/adj;fixeer/verb;kmo's/noun;op/prep;van/prep;voor/prep	11	ben/verb;cluster/noun;dat/det;economie/noun;een/det;ene/adj;fixeer/verb;kmo's/noun;op/prep;van/prep;voor/prep	11	ben/verb;cluster/noun;dat/det;economie/noun;een/det;ene/adj;fixeer/verb;kmo's/noun;op/prep;van/prep;voor/prep	11	ben/verb;cluster/noun;economie/noun;kmo's/noun	4	ben/verb;cluster/noun;economie/noun;kmo's/noun	4	ben/verb;cluster/noun;economie/noun;kmo's/noun	4	ben/verb;cluster/noun;economie/noun;een/det;kmo's/noun;van/prep;voor/prep	7	ben/verb;cluster/noun;economie/noun;een/det;kmo's/noun;van/prep;voor/prep	7	ben/verb;cluster/noun;economie/noun;een/det;kmo's/noun;van/prep;voor/prep	7
heilzaam/adj/de_standaard_20040429_01_116/1209	ander/adj;cultuur/noun	2	ander/adj;cultuur/noun	2	ander/adj;cultuur/noun	2	ander/adj;cultuur/noun;een/det;je/det;van/prep	5	ander/adj;cultuur/noun;een/det;je/det;van/prep	5	ander/adj;cultuur/noun;een/det;je/det;van/prep	5	cultuur/noun	1	cultuur/noun	1	cultuur/noun	1	cultuur/noun;je/det	2	cultuur/noun;je/det	2	cultuur/noun;je/det	2
heilzaam/adj/de_standaard_19990327_01_133/60	boek_prijs/noun;commercieel/adj;effect/noun;heb/verb;profiel/noun	5	boek_prijs/noun;commercieel/adj;effect/noun;heb/verb;profiel/noun	5	boek_prijs/noun;commercieel/adj;effect/noun;heb/verb;profiel/noun	5	alvast/adv;boek_prijs/noun;commercieel/adj;de/det;effect/noun;heb/verb;het/det;opnieuw/adv;profiel/noun;van/prep	10	alvast/adv;boek_prijs/noun;commercieel/adj;de/det;effect/noun;heb/verb;het/det;opnieuw/adv;profiel/noun;van/prep	10	alvast/adv;boek_prijs/noun;commercieel/adj;de/det;effect/noun;heb/verb;het/det;opnieuw/adv;profiel/noun;van/prep	10	effect/noun;heb/verb;profiel/noun	3	effect/noun;heb/verb;profiel/noun	3	effect/noun;heb/verb;profiel/noun	3	alvast/adv;de/det;effect/noun;heb/verb;het/det;profiel/noun;van/prep	7	alvast/adv;de/det;effect/noun;heb/verb;het/det;profiel/noun;van/prep	7	alvast/adv;de/det;effect/noun;heb/verb;het/det;profiel/noun;van/prep	7
heilzaam/adj/de_standaard_20020918_01_114/73	bezinning/noun;herboren/adj	2	bezinning/noun;herboren/adj	2	bezinning/noun;herboren/adj	2	bezinning/noun;de/det;die/pron;een/det;herboren/adj	5	bezinning/noun;de/det;die/pron;een/det;herboren/adj	5	bezinning/noun;de/det;die/pron;een/det;herboren/adj	5	bezinning/noun	1	bezinning/noun	1	bezinning/noun	1	bezinning/noun;de/det;die/pron	3	bezinning/noun;de/det;die/pron	3	bezinning/noun;de/det;die/pron	3
heilzaam/adj/de_standaard_20010428_01_57/156	ben/verb;debâcle/noun;evolutie/noun;leg_stil/verb;zal/verb	5	ben/verb;debâcle/noun;evolutie/noun;leg_stil/verb;zal/verb	5	ben/verb;debâcle/noun;evolutie/noun;leg_stil/verb;zal/verb	5	ben/verb;debâcle/noun;een/det;evolutie/noun;het/det;leg_stil/verb;van/prep;zal/verb	8	ben/verb;debâcle/noun;een/det;evolutie/noun;het/det;leg_stil/verb;van/prep;zal/verb	8	ben/verb;debâcle/noun;een/det;evolutie/noun;het/det;leg_stil/verb;van/prep;zal/verb	8	debâcle/noun;evolutie/noun;leg_stil/verb;zal/verb	4	debâcle/noun;evolutie/noun;leg_stil/verb;zal/verb	4	debâcle/noun;evolutie/noun;leg_stil/verb;zal/verb	4	debâcle/noun;een/det;evolutie/noun;leg_stil/verb;van/prep;zal/verb	6	debâcle/noun;een/det;evolutie/noun;leg_stil/verb;van/prep;zal/verb	6	debâcle/noun;een/det;evolutie/noun;leg_stil/verb;van/prep;zal/verb	6
heilzaam/adj/de_standaard_20041217_01_49/420	ben/verb;vertrouwen/noun	2	ben/verb;vertrouwen/noun	2	ben/verb;vertrouwen/noun	2	ben/verb;dat/det;niet/adv;vertrouwen/noun	4	ben/verb;dat/det;niet/adv;vertrouwen/noun	4	ben/verb;dat/det;niet/adv;vertrouwen/noun	4	ben/verb;vertrouwen/noun	2	ben/verb;vertrouwen/noun	2	ben/verb;vertrouwen/noun	2	ben/verb;dat/det;niet/adv;vertrouwen/noun	4	ben/verb;dat/det;niet/adv;vertrouwen/noun	4	ben/verb;dat/det;niet/adv;vertrouwen/noun	4
