_id	c.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.x	c.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.y	c.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.x	c.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.y	c.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.x	c.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.y	c.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.x	c.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.y	s.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.x	s.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.y	s.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.x	s.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.y	s.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.x	s.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.y	s.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.x	s.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.y	sentence	sense	supersense	compound_status	_text	wordform
church/N/br-f15/1425	-0.00314472431505957	-0.00259837212569202	-0.27710039332301	0.0716113916117704	-0.00673009043946092	-0.00140857959717732	-0.294694861373666	0.0889797393827644	0.32933997039706	-0.114847693084304	9.40497821026069e-4	-0.00403232213431741	0.314909768109487	0.150497925208926	2.46641832955787e-5	-0.00159404169831807	Up to the turn of the century , contraception was condemned by all Christian churches as immoral , unnatural and contrary to divine law .	a2	A	simply_church	was condemned by all Christian <span class='hit'>churches</span> as immoral , unnatural and	churches
church/N/br-f15/1720	-0.00443260850947547	-5.92658443858164e-4	-0.0824251445924356	-0.00951438429196616	-0.00431942916473879	-7.18153700989999e-4	-0.0947511450887153	-0.0171361727162409	0.107869914218525	0.0325385829096018	9.32569766555636e-4	-0.00402329169535075	0.118383622888625	-0.0458056519569977	2.44291994128621e-5	-0.00158122128533114	In March , 1931 , 22 out of 28 members of a committee of the Federal Council of Churches ratified artificial methods of birth control . `` As to	a2	A	simply_church	of the Federal Council of <span class='hit'>Churches</span> ratified artificial methods of birth	Churches
church/N/br-f15/1887	-0.0047149929097869	-5.09964163545336e-4	-0.0906405961598918	0.0244512400958134	-0.00411353754457728	-8.69026302540153e-4	-0.090475515006864	0.0301316976479002	0.0764934544267056	0.0294574214397666	9.31292009829962e-4	-0.00402381370188564	0.0820531947996978	-0.0381976680653672	1.96692344594456e-5	-0.00159203479494925	This development is reflected in the action taken in February , 1961 , by the general board of the National Council of Churches , the largest Protestant organization in the US . The	a2	A	simply_church	of the National Council of <span class='hit'>Churches</span> , the largest Protestant organization	Churches
church/N/br-f15/1944	-0.0044886064609724	-1.87255217155235e-4	-0.218500661376178	0.176847576623589	-0.00389339776326924	-4.28237168176971e-4	-0.210510761308031	0.202543446805624	0.0213214375313426	0.0301792170850192	9.32784069413928e-4	-0.00403337050696137	0.0605105248909289	0.0390327106174388	2.95258965425685e-5	-0.00158313358730474	The general board declared : `` Most of the Protestant churches hold contraception and periodic continence to be morally right when the motives are right .	a2	A	simply_church	`` Most of the Protestant <span class='hit'>churches</span> hold contraception and periodic continence	churches
church/N/br-f15/1998	-0.00476802685758943	-9.09947420748912e-4	-0.121018388922067	0.0326895502668068	-0.00440747910789867	-0.00119782311623898	-0.128143668866249	0.0314053109046977	0.251884850278705	0.0700665865715888	9.42271284774758e-4	-0.00403221904928984	0.276283853069912	0.0261989658444134	3.14423085778426e-5	-0.00159536746237368	'' . An action once universally condemned by all Christian churches and forbidden by the civil law is now not only approved by the overwhelming majority of Protestant denominations , but also deemed , at certain times , to be a positive religious duty .	a2	A	simply_church	universally condemned by all Christian <span class='hit'>churches</span> and forbidden by the civil	churches
church/N/br-f15/776	-0.00387846658886147	-2.96306027767292e-4	0.0210790075581711	-0.0305629922543821	-0.00431474905132612	-6.50103608914953e-5	0.0215538795800208	-0.0293917207635766	-0.00554412965485785	-0.109156114692085	9.36953072577868e-4	-0.00402711730294356	-0.0267349150843291	0.0956332207181368	3.13276810994546e-5	-0.00158289847802554	the use of the infertile or safe period . The Church considers this to be the method provided by nature and its divine Author : It involves no frustration of nature 's laws , but simply an intelligent and disciplined use of them .	a2	A	simply_church	or safe period . The <span class='hit'>Church</span> considers this to be the	Church
church/N/br-f15/824	-0.00400945098142818	-7.93046245721734e-4	-0.111918719903653	0.0867067836217222	-0.00482277616124267	-3.48056265377312e-4	-0.119838334014019	0.100950413535783	0.028997991361761	-0.00861289029677985	9.31736743507168e-4	-0.00403058463499809	0.0272959009780637	0.0140275477912081	2.360037972243e-5	-0.00158086492930655	With the exception of the Roman Catholic and the Orthodox Catholic Churches , most churches make no moral distinction between rhythm and mechanical or chemical contraceptives , allowing the couple free choice .	a2	A	simply_church	Orthodox Catholic Churches , most <span class='hit'>churches</span> make no moral distinction between	churches
church/N/br-f15/862	-0.00378030801715857	-7.31774824084675e-6	-0.00315350071864767	-0.0497363134847908	-0.00404563462125638	1.88820630671343e-4	0.00398450660964545	-0.0590455798075762	-0.206682818562589	0.1078545440388	9.35860608816789e-4	-0.00402797891835227	-0.217729094380388	-0.107814515429608	2.2103135512822e-5	-0.0015893459066234	seems little chance of agreement . The grounds for the Church 's position are Scriptural ( Old Testament ) , the teachings of the fathers and doctors of the early Church , the unbroken tradition of nineteen centuries , the decisions of the highest ecclesiastical authority and the natural law .	a2	A	simply_church	. The grounds for the <span class='hit'>Church</span> 's position are Scriptural (	Church
church/N/br-f15/882	-0.00429136208262776	-1.44355160479129e-4	-0.0667981527672391	0.0166995085760299	-0.00419672116167038	-2.74069956746768e-4	-0.0716608152896089	0.0118836099658753	0.102473524194773	0.155422243042113	9.37218819995621e-4	-0.00402152853507418	0.173568329333514	0.0638438370205251	2.25563340817049e-5	-0.00159341334760578	The grounds for the Church 's position are Scriptural ( Old Testament ) , the teachings of the fathers and doctors of the early Church , the unbroken tradition of nineteen centuries , the decisions of the highest ecclesiastical authority and the natural law .	a1	A	simply_church	and doctors of the early <span class='hit'>Church</span> , the unbroken tradition of	Church
church/N/br-f44/1076	-0.00395862789513039	-2.11533434374489e-4	-0.0968290990740133	-0.138971073235781	-0.00414012501903365	-8.99685006099385e-5	-0.147313907946463	-0.10771741905703	0.0699025361279143	-0.144783401455952	9.34389124202129e-4	-0.00402251854294849	0.0352178452862819	0.115758287170585	2.71045544912045e-5	-0.0015817877847808	This means that the antennae of the congregation are extended into the community , picking up the wave lengths of those who will fit into the social and economic level of the congregation ; the mission of the church is actually a process of informal co-optation ; the lay ministry is a means to recruit like-minded people who will strengthen the social class nucleus of the congregation .	b	B	simply_church	; the mission of the <span class='hit'>church</span> is actually a process of	church
church/N/br-f44/1106	-0.00406668936224295	-7.60742011654922e-4	0.0101612156758468	-0.0286848997173461	-0.00452617753139319	-5.5104147600743e-4	0.0116831930680569	-0.0272008959141588	0.0090981105275889	-0.216081647276591	9.36347337192752e-4	-0.00402885929552145	-0.0392115224735308	0.180373693623263	1.93522880420398e-5	-0.00158273884518156	will strengthen the social class nucleus of the congregation . Churches can be strengthened through this process of co-optation so long as the environs of the church provide a sufficient pool of people who can fit the pattern of economic integration ; once the pool of recruits diminishes , the congregation is helpless - friendly contacts no longer keep it going .	b	B	simply_church	nucleus of the congregation . <span class='hit'>Churches</span> can be strengthened through this	Churches
church/N/br-f44/1122	-0.00418524853684527	-3.06969039955355e-4	0.0240730653468797	-0.0237515261328677	-0.00396680729682154	-1.76284707466102e-4	0.0250928192489524	-0.0242727357260644	0.0304141620629584	-0.0720088823806789	9.28775026652812e-4	-0.00403556667879905	-0.017357333228432	-0.116154955708505	2.5195370121643e-5	-0.00159160967810622	Churches can be strengthened through this process of co-optation so long as the environs of the church provide a sufficient pool of people who can fit the pattern of economic integration ; once the pool of recruits diminishes , the congregation is helpless - friendly contacts no longer keep it going .	c2	C	simply_church	as the environs of the <span class='hit'>church</span> provide a sufficient pool of	church
church/N/br-f44/1189	-0.00416516397669886	-0.00142419808765654	0.0169241551650136	-0.0286785713841226	-0.00501613900027987	-0.00103021308609612	0.0186773896609372	-0.0263742096194195	0.245951068587297	-0.385956146466981	9.36259044420562e-4	-0.00402791015447064	0.124632848264068	0.417083118925622	2.45843455197681e-5	-0.00159195230635729	publicity in reaching new members . The proclamation of the churches is almost totally confined to pastoral contacts by the clergy ( 17.3 per cent of new members ) and friendly contacts by members ( over two thirds if organizational activities are included ) .	a2	A	simply_church	. The proclamation of the <span class='hit'>churches</span> is almost totally confined to	churches
church/N/br-f44/1262	-0.00449383944441686	-0.00100034339788932	0.0210790075581711	-0.0305629922543821	-0.00450633997279918	-0.00100258634399674	0.0215538795800208	-0.0293917207635766	0.0811655467808826	-0.131126934780135	9.36333898389567e-4	-0.00403232736749821	0.0266619196127987	0.130724527212413	2.49285538904536e-5	-0.00157936016865372	In general , friendly contact with a member followed by contact with a clergyman will account for a major share of recruitment by the churches , making it quite evident that the extension of economic integration through co-optation is the principal form of mission in the contemporary church ; economic integration and co-optation are the two methods by which Protestants associate with and recruit from the neighborhood .	b	B	simply_church	share of recruitment by the <span class='hit'>churches</span> , making it quite evident	churches
church/N/br-f44/1285	-0.00445035247416748	-7.46758654251815e-4	-0.115938938425569	-0.0745186640710215	-0.0044169333732221	-8.11853951585033e-4	-0.129299861509825	-0.0775791880570393	0.201208045563919	-0.0400479846706936	9.4116385847248e-4	-0.0040330195203217	0.205019009649977	0.0349075124927052	2.28841292338794e-5	-0.00159335087541778	In general , friendly contact with a member followed by contact with a clergyman will account for a major share of recruitment by the churches , making it quite evident that the extension of economic integration through co-optation is the principal form of mission in the contemporary church ; economic integration and co-optation are the two methods by which Protestants associate with and recruit from the neighborhood .	b	B	simply_church	of mission in the contemporary <span class='hit'>church</span> ; economic integration and co-optation	church
church/N/br-f44/1427	-0.00435243431143417	-5.09191412681386e-4	-0.349883118740101	-0.0410068703306448	-0.00424361041107787	-4.15378663370937e-4	-0.353947669457165	0.0483426458670973	0.0846612515687224	-0.0547297762269669	9.32740583645318e-4	-0.00402969086050665	0.0696907258292418	0.0544226179367882	3.03621964610128e-5	-0.00158560098372549	more than a single generation . The fact that metropolitan churches of the major denominations have moved approximately every generation for the last hundred years becomes somewhat more intelligible in the light of this struggle to maintain economic balance .	b	B	simply_church	. The fact that metropolitan <span class='hit'>churches</span> of the major denominations have	churches
church/N/br-f44/1616	-0.00375447876317673	-5.50735123192889e-4	-0.243338893831658	-0.284933978534149	-0.00457029063229209	-1.42999960664681e-4	-0.212706980946654	-0.289932263951105	0.0554984676524198	-0.152978081718808	9.34103722526496e-4	-0.00402891254820906	0.0272561791390692	0.154023991849086	2.9449958484699e-5	-0.00159020057919702	the metropolis . It now becomes evident that the denominational church is intimately involved with the economy of middle-class culture , for it serves to crystallize the social class identity of middle-class residential groupings .	b	B	simply_church	becomes evident that the denominational NA is intimately involved with the	NA
church/N/br-f44/1681	-0.00426859013682732	6.36642093312528e-5	0.014706215956233	-0.0264626290252401	-0.00380802762655915	-1.96690181297118e-4	0.0169352064709168	-0.0250119225666064	-0.0680885720013485	-0.0339749521301319	9.36938659560255e-4	-0.00402203236119541	-0.0808700133083106	0.0160992587732511	3.12217763716221e-5	-0.00157940582110627	environment . More than creatures of metropolitan forces , the churches have taken the lead in counteracting the interdependence of metropolitan life , crystallizing and perpetuating the stratification of peoples , giving form to the struggle for social homogeneity in a world of heterogeneous peoples .	b	B	simply_church	of metropolitan forces , the NA have taken the lead in	NA
church/N/br-f44/1800	-0.00488902614152779	-0.00146549844571758	0.0210790075581711	-0.0305629922543821	-0.00460511012489093	-0.00169160408923647	0.0215538795800208	-0.0293917207635766	0.222090902766846	-0.0098290149703465	9.33929506982198e-4	-0.00402470247688824	0.181581198538062	0.138982517788281	2.56328890279404e-5	-0.00158840468682744	Soon they will fight their way into the lower middle-class suburbs , and the churches will experience the same decay and rebuilding cycle which has characterized their history for a century .	c1	C	simply_church	middle-class suburbs , and the NA will experience the same decay	NA
church/N/br-f44/1915	-0.00406362091417942	-7.99145708578844e-4	0.00133107151052981	-0.0343320677003962	-0.00462283127196201	-5.90895928232483e-4	0.0077483542942268	-0.0405497718187897	0.158670996801073	-0.24614993307394	9.3773813102102e-4	-0.00402888341035245	0.104158185887658	0.251125994395029	3.09207272294627e-5	-0.00159586584448657	This interpretation of the role of residence in the economy of middle-class culture could lead to various projections for the churches . It could be argued that any fellowship which centers	b	B	simply_church	to various projections for the NA . It could be argued	NA
church/N/br-f44/2012	-0.0040328782051797	-3.77863499935775e-4	-0.170930524698329	-0.245887379371788	-0.00432445760257517	-2.44030971423789e-4	-0.184845097828112	-0.230626391516608	0.0531542552753588	-0.0871833067582109	9.36541333983325e-4	-0.00402911875306289	0.0203657652637328	0.082490596733344	2.94115130127036e-5	-0.00158755944358407	Attention will be given in the next chapter to the style of association in the denominational churches ; this style is characteristically an expression of the communal style of the middle classes .	b	B	simply_church	of association in the denominational NA ; this style is characteristically	NA
church/N/br-f44/2178	-0.00598587734443203	-9.78798557931164e-4	0.167686986588224	-0.131482905760336	-0.00391970098566704	-0.00224696873913956	0.171716701675502	-0.152541202525198	0.386919125861587	0.161253457243186	9.38345591891145e-4	-0.0040283741104314	0.417753155408479	-0.00254023266796617	2.78550583847428e-5	-0.00158676070825923	An understanding of the new role of residential association in an industrial society serves to illuminate the forces which have fashioned the iron cage of conformity which imprisons the churches in their suburban captivity . The perplexing question still remains	b	B	simply_church	of conformity which imprisons the NA in their suburban captivity .	NA
church/N/br-f44/2198	-0.00403409862172132	8.24564948729041e-5	-0.0416789329892394	-0.0615218171912063	-0.00389442345873616	2.17050300579838e-5	-0.033898007776171	-0.0711398901593913	-0.0221067408163691	0.0118881329039106	9.41799675644808e-4	-0.00402307874140734	-0.0257983157113022	-0.032398671104158	1.75484733783245e-5	-0.00159812586962857	The perplexing question still remains as to why the middle classes turn to the churches as a vehicle of social identity when their clubs and charities should fill the same need .	b	B	simply_church	middle classes turn to the NA as a vehicle of social	NA
church/N/br-f44/343	-0.00493290246558867	-5.76310495642688e-4	-0.0784325018977441	-0.234973198935745	-0.00389749791862944	-0.00109375576353336	-0.0586809747885344	-0.253280687839033	-0.0132965852220939	-0.0379747619498588	9.36161898876808e-4	-0.00402665468795561	-0.0349605850025596	-0.0154425576049104	3.02620592338384e-5	-0.00159255780085389	The congregation perishes when it is no longer possible to replenish that core from the neighborhood ; moreover , residential mobility is so high in metropolitan areas that churches have to recruit constantly in their core stratum in order to survive ; they can lose higher - and lower status members from the church without collapsing , but they need adequate recruits for the core stratum in order to preserve economic integration .	b	B	simply_church	high in metropolitan areas that <span class='hit'>churches</span> have to recruit constantly in	churches
church/N/br-f44/368	-0.00474733350493016	-5.85685694099093e-4	-0.061710141622599	-0.02371373615699	-0.00411244381754932	-0.00100460253469131	-0.0630373283238287	-0.0277252353340912	0.189997009806422	0.0398129327133737	9.34290471491721e-4	-0.00402461279454523	0.201613033133988	-0.0360675136644782	2.91782522889696e-5	-0.0015883025392157	The congregation perishes when it is no longer possible to replenish that core from the neighborhood ; moreover , residential mobility is so high in metropolitan areas that churches have to recruit constantly in their core stratum in order to survive ; they can lose higher - and lower status members from the church without collapsing , but they need adequate recruits for the core stratum in order to preserve economic integration .	b	B	simply_church	lower status members from the <span class='hit'>church</span> without collapsing , but they	church
church/N/br-f44/647	-0.0049826956204338	-5.13072547227151e-4	-0.169878583648606	-0.0112024692933571	-0.00396986585295756	-0.00116433991324558	-0.183112430405039	-0.0113605988166398	0.282286747811006	-0.00429659927303264	9.4180988798038e-4	-0.00403306946568747	0.273707245787305	0.103796048291193	2.20078721837512e-5	-0.001593678681203	There is much talk in theological circles about the `` Church as Mission '' and the `` Church 's Mission '' ; theologians have been stressing the fact that the Church does not exist for its own sake but as a testimony in the world for the healing of the world .	a1	A	simply_church	theological circles about the `` <span class='hit'>Church</span> as Mission '' and the	Church
church/N/br-f44/654	-0.00546836458587304	-8.99467660024853e-4	-0.212153125630713	0.0404434553778066	-0.00401202830735892	-0.00167822976556504	-0.215543006240068	0.0583926527460825	0.360383707351731	-0.0644485063710872	9.3627234897433e-4	-0.00402584512659904	0.337425958981457	0.118530098525776	2.34901194642539e-5	-0.00159296236392602	There is much talk in theological circles about the `` Church as Mission '' and the `` Church 's Mission '' ; theologians have been stressing the fact that the Church does not exist for its own sake but as a testimony in the world for the healing of the world .	a2	A	simply_church	Mission '' and the `` <span class='hit'>Church</span> 's Mission '' ; theologians	Church
church/N/br-f44/667	-0.00380613941823041	-5.70140573125751e-4	-0.00705693226514399	-0.0557167364953337	-0.00456987596453472	-2.66656811215843e-4	-6.80192283588703e-4	-0.0620184131431322	0.0101688992613285	-0.113257899372407	9.3559970722956e-4	-0.00402872908942863	0.0193904866741026	0.109557597969509	3.19993360124844e-5	-0.00159154374790782	There is much talk in theological circles about the `` Church as Mission '' and the `` Church 's Mission '' ; theologians have been stressing the fact that the Church does not exist for its own sake but as a testimony in the world for the healing of the world .	a1	A	simply_church	stressing the fact that the <span class='hit'>Church</span> does not exist for its	Church
church/N/br-f44/868	-0.00421243710704118	-1.73410902179662e-4	0.0455927692209362	-0.0375616953106206	-0.00436074114701612	-1.95268671188795e-4	0.0500401419887414	-0.0318870690018064	-0.0537965767680382	0.0070608662601719	9.35506435837266e-4	-0.004027797137798	-0.0409622145211557	-0.0580119508669885	2.66402000617219e-5	-0.00158739144346177	Evangelism and congregational outreach have not been carefully studied in the churches ; one study in Pittsburgh , however , has illuminated the situation .	b	B	simply_church	been carefully studied in the <span class='hit'>churches</span> ; one study in Pittsburgh	churches
church/N/br-f44/890	-0.00540909596055382	-5.22346550840954e-4	-0.0827764595830313	-0.0193977872693091	-0.00398098377772462	-0.00131706762419099	-0.0813900082413057	-0.0216345994380653	0.0719093847920503	0.0833018025416459	9.36779032367582e-4	-0.00402073442351505	0.0902226636830622	-0.0994194246805273	2.66851201410187e-5	-0.00159066881030685	situation . In a sample of new members of Pittsburgh churches , almost 60 per cent were recruited by initial `` contacts with friendly members '' .	b	B	simply_church	of new members of Pittsburgh <span class='hit'>churches</span> , almost 60 per cent	churches
church/N/br-f44/924	-0.00455323335017103	-5.32608876106855e-4	-0.0685269805350227	-0.0630306700914215	-0.0042377822713658	-6.68675624383688e-4	-0.0681906615605903	-0.0725916937645997	0.0571958176918788	-0.0233212943327531	9.36306616027845e-4	-0.00402134994694994	0.0447183341716869	0.021598337068324	2.58178957040357e-5	-0.00159322193074069	If we add to these contacts with friendly members the `` contacts with an organization of the church '' ( 11.2 per cent of the cases ) , then a substantial two thirds of all recruitment is through friendly contact .	b	B	simply_church	with an organization of the <span class='hit'>church</span> '' ( 11.2 per cent	church
church/N/br-f44/986	-0.00479205697354891	5.22919942234495e-4	0.0927148251320296	0.0463958444732787	-0.00321210280151804	-2.70351291033674e-4	0.104133222302518	0.0459513458897448	0.0315339475662807	0.433996959242176	9.36616066199111e-4	-0.0040231075341746	0.118041723559084	-0.415192427679692	2.8250534338076e-5	-0.00159069265183046	On the surface , this seems a sound approach to Christian mission : members of the congregation show by their friendly attitudes that they care for new people ; the new people respond in kind by joining the church . Missionary outreach by friendly contact looks somewhat different when	b	B	simply_church	in kind by joining the <span class='hit'>church</span> . Missionary outreach by friendly	church
church/N/br-g02/1539	-0.0054576343020073	-0.00176073398169842	0.00782495044511042	-0.0243161538287873	-0.00425825949902232	-0.00223746476751616	0.0108406862696849	-0.0240764750816	0.4927186468843	-0.17088538020479	9.36610909471048e-4	-0.0040281123284145	0.518439193973268	0.00895736479444696	2.95021791477474e-5	-0.00159233860056164	In its beginnings the nation-state had to struggle to assert itself - internally , against feudal groups , and externally , against the power and influence of such other claimants for loyalty as the Church . The breakup of the Holy Roman Empire and the	a2	A	simply_church	claimants for loyalty as the <span class='hit'>Church</span> . The breakup of the	Church
church/N/br-g12/1270	-0.00329981192088165	2.41617430615867e-4	0.0591225423680871	-0.109142837687643	-0.00436572368437279	7.00379710907826e-4	0.0595262460593979	-0.113718122743355	-0.137629373804271	-0.0029851645537765	9.36746696331961e-4	-0.00402899710264569	-0.153166463992009	-0.0286557743043743	3.22810161992504e-5	-0.0015811677755909	gestured toward the Madeleine . The classical lines of the church which Napoleon thought of as a Temple of Glory , dominated all the scene where we sat .	c1	C	simply_church	The classical lines of the NA which Napoleon thought of as	NA
church/N/br-g12/1806	-0.00398437671342637	5.26261079861181e-4	0.166596733209671	0.134088033153984	-0.00366801594615738	4.56891233154843e-4	0.219225530370197	0.055154126711541	-0.0953500798674317	0.0357284571941904	9.3723070146061e-4	-0.00403104089700909	-0.0913892515300771	-0.0631277928580828	1.97626876468654e-5	-0.0015920501560343	, but it is deeper . When you pass a church on an Irish bus , all the hands flurry in the sign of the cross .	c1	C	simply_church	. When you pass a NA on an Irish bus ,	NA
church/N/br-g12/544	-0.00420424840879597	0.00113973949774114	0.138251530690165	-0.0640968624144899	-0.00297058908702484	3.72687178425512e-4	0.133542261436561	-0.0833108476309272	-0.276335178595113	0.250074042108015	9.47764578655179e-4	-0.00403179399700367	-0.256728805637588	-0.261817828232044	1.90649156509615e-5	-0.00159397496447513	We walked down the Rue de L ' Arcade , thence along beside the Madeleine and across to a sidewalk cafe opposite that church . The conversation that ensued may have been engrossing but	c1	C	simply_church	a sidewalk cafe opposite that <span class='hit'>church</span> . The conversation that ensued	church
church/N/br-g13/1130	-0.00444095000027003	-4.85937555120287e-5	0.0559003983266096	0.0332814226349449	-0.00380032946674525	-3.70480158237095e-4	0.0719580480507988	0.0334998602245079	0.129603375843999	-0.0765359740211192	9.37971920446274e-4	-0.00402767352521028	0.103065269636041	-0.120232021577192	2.85335370249082e-5	-0.00158788046273899	That is why the members of the beat generation proudly assume the title of the holy barbarians ; they will destroy the shrines , temples , museums , and churches of the state that is the implacable enemy of the life they believe in .	c1	C	simply_church	temples , museums , and <span class='hit'>churches</span> of the state that is	churches
church/N/br-h17/1199	-0.00449340609709269	9.3194590203848e-4	0.19637061170925	0.108737045873716	-0.00288419704242592	2.78293478353794e-4	0.223887415645781	0.0841326818405454	-0.11764062641931	0.204129217325855	9.31430764260884e-4	-0.00402718500987844	-0.0473734983683913	-0.260519390050179	2.60952072344214e-5	-0.0015828877177442	In a periodic review , the local board on July 30 , 1953 , reclassified him 1 , - A and upheld this classification after a personal appearance by petitioner , because of his willingness to kill in defense of his church and home . Upon administrative approval of the reclassification ,	b	B	simply_church	kill in defense of his <span class='hit'>church</span> and home . Upon administrative	church
church/N/br-k01/769	-0.00425509743901071	0.0021247122637582	0.53629812185596	-0.0552881044380447	-0.002054961604154	0.00111020327195718	0.425344948038614	0.387962973459256	-0.106961863307266	0.189195518748542	9.36419198304433e-4	-0.00403002205609457	-0.091084278775404	-0.227051137857402	2.46088005397157e-5	-0.00159086483453299	It was a Negro section of peeling row houses , store-front churches and ragged children . Rachel had to bend toward Scotty	c1	C	simply_church	peeling row houses , store-front <span class='hit'>churches</span> and ragged children . Rachel	churches
church/N/br-k04/1076	-0.00410620511043746	8.4214522427833e-5	0.0210790075581711	-0.0305629922543821	-0.0038276917114941	-2.12647690556355e-5	0.0215538795800208	-0.0293917207635766	-0.135478270877965	0.216946774291807	9.38922586835313e-4	-0.00402681139951114	-0.15646817714372	-0.21479127787926	2.57331585934142e-5	-0.00158565067387192	There were two liquor saloons not very far from the church , one white , that is conducted for white people with a side entrance for Negroes ; the other exclusively Negro .	c1	C	simply_church	not very far from the <span class='hit'>church</span> , one white , that	church
church/N/br-k04/1117	-0.00390326141609261	1.66634178375501e-4	0.0119040373472952	-0.0415308318884318	-0.00386989666652742	1.77288179462476e-4	0.0242893483530359	-0.0480490131789304	-0.102405670627535	0.0161426143021791	9.42188445696754e-4	-0.00402391996917804	-0.104319532304666	-0.0280056494069746	2.70340595002079e-5	-0.0015992963207689	gambling in both . On the other side of the church was a quiet , well-kept house with shutters and recently painted .	c1	C	simply_church	the other side of the <span class='hit'>church</span> was a quiet , well-kept	church
church/N/br-k04/1145	-0.00267240725417631	-8.09488230322379e-4	0.316819494747253	-0.305336337516215	-0.00507944150954988	8.89008675238831e-4	0.155769834652035	0.413225411906746	0.27700650942205	-0.370354957203545	9.3710119717016e-4	-0.00402226319277057	0.08570883380459	0.415756051308174	2.54557683505257e-5	-0.00159299819710495	It was called Kent House . The deacon of the church , Carlson , was its janitor . One of the	c2	C	simply_church	. The deacon of the <span class='hit'>church</span> , Carlson , was its	church
church/N/br-k04/1353	-0.00404689525773	6.45471254883098e-5	0.0284875943569232	0.0325692334131491	-0.00392582072653886	5.02204884375535e-5	0.048247432579623	0.0274380875538858	-0.0436494233525958	0.094882374586364407	9.36684782334056e-4	-0.00402115941795945	-0.00776248378757231	-0.12755609321213	2.4950715924343e-5	-0.0015861849125453	After looking about a bit , Wilson discovered beyond Black Bottom , across the river and far removed from the white city , a considerable tract of land , and it occurred to him that the church and the better Negro homes might gradually be moved to this plot .	c1	C	simply_church	occurred to him that the <span class='hit'>church</span> and the better Negro homes	church
church/N/br-k04/1433	-0.00228117356994163	0.00121397821125799	0	0	-0.00369867987085217	0.00225410672772925	0	0	-0.448942169758425	0.00166399609830969	-0.224875732907575	0.414005760583191	-0.435817344590156	0.175419539938897	0.0619754781204803	0.352006566651564	But there was one thing that he had to stress , and that was that the contribution to the general church expenses , the dollar money , had been seriously falling behind in this church , and that must be looked after immediately . In	b	B	simply_church	seriously falling behind in this <span class='hit'>church</span> , and that must be	church
church/N/br-k04/1485	-0.00295520712961376	-3.6716818039296e-4	0.0732076976567035	-0.166368055860274	-0.00466495115694708	8.59289852129807e-4	0.0894494345778128	-0.174903382945776	-0.0978872133473401	-0.0484088786298993	9.32991534243439e-4	-0.00402314298824895	-0.108013612617932	-0.0252220342878521	3.28158191975161e-5	-0.00159421130409104	Wilson stressed the fact that clear as this was , they must have a better church , a more business-like conduct of the church organization , and an effort to get this religious center out of its rut of wild worship into a modern church organization .	b	B	simply_church	they must have a better <span class='hit'>church</span> , a more business-like conduct	church
church/N/br-k04/1530	-0.00407215094946695	8.85656133174947e-4	0.0800647592896236	-0.00187848136691169	-0.00325078101312811	3.85141502760765e-4	0.0859285394119158	-0.010856647169625	-0.141182373397724	0.117237461194579	9.35851286143943e-4	-0.00403145984364015	-0.136960505204435	-0.13984115873306	2.55148677896802e-5	-0.00158321928659588	He emphasized to the Presiding Elder the plan of giving up the old church and moving across the river . The Presiding Elder was	c1	C	simply_church	of giving up the old <span class='hit'>church</span> and moving across the river	church
church/N/br-k04/1578	-0.00399904202756738	-1.73024677383175e-4	0.0335916724407424	0.00633589032712414	-0.00417239060333488	-6.219027499096e-5	0.0443613727523422	0.00149956472170892	-0.0317684035639713	0.0174120216490013	9.3403704465914e-4	-0.00403043842776241	-0.0112149959215735	0.0496445912038812	2.94524383008622e-5	-0.00159411141914307	. The bank which held the mortgage on the old church declared that the interest was considerably in arrears , and the real estate people said flatly that the land across the river was being held for an eventual development for white working people who were coming in , and that none would be sold to colored folk .	c1	C	simply_church	the mortgage on the old <span class='hit'>church</span> declared that the interest was	church
church/N/br-k04/1634	-0.00383739738027572	-1.42131296887829e-4	0.0637347501870219	-0.181818289875466	-0.00425202622080726	1.693331893553e-5	0.027987883244325	-0.195637038926161	-0.108322727700423	-0.129576244096367	9.3390808956489e-4	-0.00402214248329265	-0.0759983365235748	0.147490608941433	2.58115894283687e-5	-0.00158498147080088	colored folk . When it was proposed to rebuild the church , Wilson found that the terms for a new mortgage were very high .	c1	C	simply_church	was proposed to rebuild the <span class='hit'>church</span> , Wilson found that the	church
