id	model.x	model.y	country	word	tokenid	text
S_W_P_N-2312-161470-496	0.0498850265448584	-0.138490806539936	N	chauffeur	chauffeur.N-S_W_P_N-2312-161470-496	de voogdij over hun zoontje op te eisen ( 1979 ) . 24.00 The Car * * * Net5 - Een klein stadje wordt geterroriseerd 2.328 door een demonische 4.095 limousine 6.807 zonder <font color='red'>chauffeur</font> . Redelijk 1.053 effectieve horror 3.034 , met James Brolin 6.045 en Kathleen 3.693 Lloyd ( 1977 ) . 00.15 Raid on Rommel * Veronica - Saaie oorlogsfilm met Richard Burton als aanvoerder van
S_W_P_N-18-1604-94	0.179159946964415	0.120798937174254	N	chauffeur	chauffeur.N-S_W_P_N-18-1604-94	een onwaarschijnlijk misbaksel op , dat niet spannend is , niet leuk , en technisch slecht in elkaar zit . Het verhaal is nauwelijks te volgen : Chan 3.344 speelt de <font color='red'>chauffeur</font> van een Bond-achtige 8.871 geheim agent 1.635 . Na een bomaanslag hult Chan zich in diens magische geheim-agent-smoking en raakt zo verwikkeld in de strijd tegen een duivelse misdadiger , die de
S_W_P_N-2429-166885-1106	-0.0666657166934076	-0.0866302704962686	N	chauffeur	chauffeur.N-S_W_P_N-2429-166885-1106	wraak van Heineken was Cor van H. , een van de leden van de bende uit de Amsterdamse Staatsliedenbuurt die in 1983 2.482 overging tot ontvoering 2.982 van de biermagnaat 8.415 en zijn <font color='red'>chauffeur</font> Ab 4.638 Doderer 8.575 . Van H. 1.058 had dan ook een forse 1.183 schuld uitstaan bij de rijkste man van Nederland ( geschat persoonlijk kapitaal 7,4 miljard gulden , anderhalf miljard meer dan
S_W_P_N-305-20895-43	0.0635485632548878	-0.0158390488609072	N	chauffeur	chauffeur.N-S_W_P_N-305-20895-43	een touringcar waren zondagochtend op de A1 bij Muiden het rijgedrag van hun chauffeur zo zat dat ze hem dwongen de bus 5.391 aan de kant te zetten . De 36-jarige 3.462 <font color='red'>chauffeur</font> uit Gendt 4.967 had te veel gedronken 1.078 en reed 4.347 met een promillage van 1,9 te hard en gevaarlijk . De politie nam zijn rijbewijs in en gaf hem een rijverbod van
S_W_P_N-1302-91950-10508	-0.0431377965706055	0.0886399802265085	N	chauffeur	chauffeur.N-S_W_P_N-1302-91950-10508	bij de ingang van Longuenesse gearriveerd , een detentiecentrum bij de stad Saint-Omer , zo ongeveer halverwege tussen Calais en Lille 3.311 . Volgens de Franse 1.16 justitie zaten 1.364 hier de Nederlandse <font color='red'>chauffeur</font>s . Op het rechtshulpverzoek 5.585 van Li 3.21 Tan 3.714 was op dinsdag per fax gereageerd ; van alle veroordeelden waren de vonnissen toegezonden , vanuit van de rechtbanken van Douai en Boulogne
S_W_P_N-2293-159795-99	0.0709453901660576	-0.00143522113950986	N	chauffeur	chauffeur.N-S_W_P_N-2293-159795-99	, oliezwarte handschoenen , gasmakers voor het gezicht , roeren twee bezwete inspecteurs met houten stokken in de laadcontainer van een Nederlandse vrachtwagen 6.399 . Het ruikt naar vuilnis 3.844 . De <font color='red'>chauffeur</font> zit 1.364 wat ongeduldig 2.887 in z'n 1.279 cabine 6.451 . Mopperend 2.716 : """" Ze vinden toch niks . De papieren zijn in orde . De vracht is in orde . En ik moet
S_W_P_N-2422-166331-361	0.107902979100289	-0.00430465668117936	N	chauffeur	chauffeur.N-S_W_P_N-2422-166331-361	We zijn in vriendschap uit elkaar gegaan . Onze wegen kruisten zich niet meer . Pim en ik waren totaal verschillende naturen . Hij was iemand met een auto 4.29 met <font color='red'>chauffeur</font> , de duurste sigaren 2.512 , de duurste wijnen . Dat ligt mij niet erg . Maar we waren best op elkaar gesteld , persoonlijk hebben we nooit bonje gehad .
S_W_P_N-83-8104-223	0.0162560560313268	0.00209723771534824	N	chauffeur	chauffeur.N-S_W_P_N-83-8104-223	Rungis , het voedseldistributiecentrum van Parijs . Vlees , vis en groenten hebben er hun eigen wijken , waar vierentwintig uur per 1.06 dag geladen 3.445 en gelost 1.669 wordt ; alleen ervaren 2.399 <font color='red'>chauffeur</font>s kennen er de weg 2.262 . Het moet vreemd zijn om als familie van hieruit een dierbare naar zijn laatste rustplaats te begeleiden , ook al heeft de begrafenisonderneming die de
S_W_P_N-1235-85340-460	0.0482298472058524	0.0555567810710577	N	chauffeur	chauffeur.N-S_W_P_N-1235-85340-460	Hannu Ryöppönen ( ook zes ) . Moberg en Ryöppönen hebben behalve hun salaris ( 1,5 miljoen respectievelijk 650.000 euro ) , bonus , aandelen , aandelenopties 6.17 , auto 4.29 met <font color='red'>chauffeur</font> ( voor zakelijk 1.394 gebruik ) en onkostenvergoedingen 4.813 ook een verhuisvergoeding 8.623 bedongen : elk 50.000 euro netto . Moberg resideerde in Atlanta , Georgia , in de Verenigde Staten ; Ryöppönen
S_W_P_N-1454-100420-572	0.190278788131722	0.0813517036344505	N	chauffeur	chauffeur.N-S_W_P_N-1454-100420-572	, omdat haar vader niet wil dat ze met ' zomaar een arts ' trouwt . De rijke Sjanghaiese zakenman voelt het maagzuur 4.6 van het banket 3.743 van gisternacht 2.383 als zijn <font color='red'>chauffeur</font> een stadsbus 6.345 snijdt . Snel snel snel , want hij is druk druk druk . En de met XO-cognac overgoten lunch van zodadelijk met ' guanxi ' - relaties zonder
S_W_P_N-1738-119751-8	-0.0147967276292473	0.0369828928453293	N	chauffeur	chauffeur.N-S_W_P_N-1738-119751-8	betreurt de boycot . De Israëlische regering probeert op het ogenblik uitzending van het programma in Australië te voorkomen . Door een onzer 1.046 redacteuren Donderdag stakingen 2.841 bij touringcars 6.142 UTRECHT 2.682 - Chauffeurs van touringcarbedrijven leggen vanaf donderdag het werk neer . FNV 2.593 Bondgenoten zal hen oproepen estafette-acties te houden , omdat werkgeversorganisatie KNV niet ingaat op het ultimatum rond CAO-eisen van de
S_W_P_N-953-66755-244	0.0642915098553841	0.0242938892396649	N	chauffeur	chauffeur.N-S_W_P_N-953-66755-244	niet gevoelig voor dat argument . ' De boetes worden vanaf 1 januari uitgedeeld en de detectors worden dan in beslag genomen . ' In Nederland rijden 4.347 naar schatting 250.000 2.384 <font color='red'>chauffeur</font>s met een verklikker 3.907 rond . Van een onzer 1.046 verslaggevers Antwerpen verbiedt burka op straat BRUSSEL - In Antwerpen is het verboden om over straat te gaan in een burka ,
S_W_P_N-994-68828-48555	0.0513502794664525	-0.0237488446286444	N	chauffeur	chauffeur.N-S_W_P_N-994-68828-48555	kooi kwam . Ik ging naar Dodi - ik liep niet maar zweefde - terwijl het licht me nog altijd omringde . Maar hij was dood 1.426 . Toen naar de chauffeur en de bodyguard 4.839 , maar de <font color='red'>chauffeur</font> 5.611 was ook dood 1.426 , er was niets van hem over , en ik stond daar in de tunnel , tussen twee pilaren ,
S_W_P_N-1671-115264-247	0.0460703173085977	-0.00414990630910939	N	chauffeur	chauffeur.N-S_W_P_N-1671-115264-247	stratenkennis . De bond had voor elke rit de kortste route uitgezocht . Bij zes op de tien ritten bleek de chauffeur 5.611 niet voor deze route 3.466 te kiezen . Een <font color='red'>chauffeur</font> reed 4.347 zelfs een kilometer 2.414 om . De nieuwe wet geeft de klant ook het recht zelf te bepalen in welke taxi hij stapt . Volgens de bond is deze vrijheid
S_W_P_N-1568-108292-230	0.0380606075493417	-0.00463605225607827	N	chauffeur	chauffeur.N-S_W_P_N-1568-108292-230	spraken de betogers van een schandalige belediging en gebrek aan respect voor de moslimcultuur . Ook in Bagdad schoten Amerikaanse soldaten op Iraakse 1.644 burgers na te zijn aangevallen . Een <font color='red'>chauffeur</font> en een tienjarige 2.352 jongen in diens auto 4.29 werden gedood 1.707 . De Amerikanen reageerden op een aanslag met een bom bij een controlepost . Een militair voertuig werd geraakt en een
S_W_P_N-771-50044-630	0.00395340428023154	0.0517441792886478	N	chauffeur	chauffeur.N-S_W_P_N-771-50044-630	tussentijds te worden uitgeladen voor rust , beweging , eten en drinken . Het inachtnemen van welzijnsvoorschriften is vrijwel oncontroleerbaar , het gaat immers om duizenden 3.686 transporten 3.621 per 1.06 etmaal 2.125 en <font color='red'>chauffeur</font>s houden zich niet altijd aan de route-overeenkomst . Lange wachttijden 3.579 bij grensovergangen of havens overleven veel dieren niet , maar ook als de transporten wél volgens schema verlopen komen veel
S_W_P_N-1150-79830-75	0.12474663682135	0.00171253585694907	N	chauffeur	chauffeur.N-S_W_P_N-1150-79830-75	14 oktober leggen de bonden het openbaar vervoer grotendeels plat . De leden van het kabinet ondervinden daar geen enkele hinder van . Die hebben toch allemaal een auto 4.29 met <font color='red'>chauffeur</font> . Degenen , die er wel door gedupeerd worden , zijn werknemers en werkgevers . Vanwege de vorige staking in het trein-en streekvervoer hebben veel FNV'ers hun lidmaatschap opgezegd .
S_W_P_N-276-18710-187	-0.0118995459030841	0.16277112762124	N	chauffeur	chauffeur.N-S_W_P_N-276-18710-187	onder invloed van drugs , waardoor hij de auto onvoldoende in bedwang had . Dodi's vader - de steenrijke Harrods-eigenaar Mohamed 1.939 al Fayed 6.446 - gelooft echter niet dat de omgekomen 1.822 <font color='red'>chauffeur</font> alleen verantwoordelijkis . Hij is overtuigd van een complot 2.328 . De in 1996 van kroonprins Charles gescheiden Diana en Dodi zouden vermoord zijn in opdracht van de Britse geheimedienst .
S_W_P_N-245-17326-306	-0.0794553316169936	-0.156301553309364	N	chauffeur	chauffeur.N-S_W_P_N-245-17326-306	juist een heel goed aanknopingspunt voor eventuele klachten en niet de chauffeurspas , waar je in de taxi na een meningsverschil een bril nodig hebt om de gegevens van de <font color='red'>chauffeur</font> te noteren 1.398 , zo klein is hij . Al jaren vraagt taxirijdend Amsterdam om meer controleurs die het enorme probleem van de snorders tegen zouden moeten gaan . Nu gaan
S_W_P_N-2148-147780-130	0.0237247119806026	-0.0103130381158499	N	chauffeur	chauffeur.N-S_W_P_N-2148-147780-130	chauffeur die bij de aanrijding betrokken was , had toen net van bus gewisseld met zijn 47-jarige collega . De steekpartij 5.097 vond plaats toen passagiers 4.918 instapten 4.616 . Collega's 2.148 ontzetten 3.466 de <font color='red'>chauffeur</font> die in zijn nek 2.226 gestoken 1.47 was . De man is inmiddels buiten levensgevaar . De politie hield kort na het incident de 27-jarige Tilburger op ongeveer 150 meter van het
S_W_P_N-47-3952-290	0.24317944646427	0.208339148525279	N	chauffeur	chauffeur.N-S_W_P_N-47-3952-290	het midden staan ronde tafels op barhoogte met computers . Daar bekijken werklozen vacatures . Achter in het kantoor hangen nog meer personeelsannonces . Wie een beetje ervaring heeft als chauffeur , verkoper of kamermeisje 5.47 kan zo aan de slag 1.3 . Aëtmeskour wil wel . Een baan als <font color='red'>chauffeur</font> of in de beveiliging , dat zoekt hij . Maar de gevraagde
S_W_P_N-2588-178118-168	0.0429489100196264	-0.00590590348975518	N	chauffeur	chauffeur.N-S_W_P_N-2588-178118-168	GRANADA In de buurt van Granada is een autobus met passagiers gestolen . De dieven , die zich voordeden als politieagenten 3.237 , namen de bus 5.391 mee toen een van de chauffeurs en het grootste deel van de inzittenden 4.902 een pauze 2.128 hielden 1.6 in een wegrestaurant . Dertien passagiers en de andere <font color='red'>chauffeur</font> werden bij Malaga vrijgelaten . AMSTERDAM Een inbreker is in
S_W_P_N-1660-114460-25405	0.076706860055002	-0.152842767225807	N	chauffeur	chauffeur.N-S_W_P_N-1660-114460-25405	, een en al verantwoordelijkheid door de aanwezigheid van drie weerloze wezens aan boord , het portier nog krijgshaftiger dan gewoonlijk 2.03 sloot . Tijdens de oorlog was hij zes maanden <font color='red'>chauffeur</font> van een generaal geweest , en sindsdien had hij nooit meer van die nobele rol , van die stramme militaire iconografie afgezien . Onschuldige zwakheden die het leven draagbaar maakten
S_W_P_N-100-8862-136120	0.202147755796268	-0.110848089560854	N	chauffeur	chauffeur.N-S_W_P_N-100-8862-136120	wie nooit rekening werd gehouden en die streefden naar een waardig bestaan . Hij was de redder van de stemlozen geweest . Lotenverkopers , krantenjongens 5.758 , schoenpoetsers 5.796 , dienstmeisjes 4.048 , <font color='red'>chauffeur</font>s , taxibestuurders 8.685 , obers 2.875 , straatvegers 5.802 , arbeiders , de klasse van de onzichtbare mensen , ze bleven verward en verloren achter in de jungle van de onzekerheid . Hun
S_W_P_N-2117-144646-136698	0.00866358542566772	-0.140761037600256	N	chauffeur	chauffeur.N-S_W_P_N-2117-144646-136698	Majesteit , voegde ze er in gedachten aan toe . ' En u mademoiselle Vitez . U ook een heel goedemorgen 3.686 , ' antwoordde de weduwe 1.985 . Sarah 2.567 nam de <font color='red'>chauffeur</font> de saxofoon 3.813 uit handen , waarop deze zich terugtrok om het voertuig volgens de regels te parkeren en op de terugkomst van madame te wachten . Een paar minuten lang
S_W_P_N-257-17930-42215	0.00195539090518755	-0.161357904287235	N	chauffeur	chauffeur.N-S_W_P_N-257-17930-42215	zonder stemverheffing op dat hij zich vergiste . Je liet niet merken dat men hem niet vertrouwde . Nu : je gedraagt je zoals hierboven is beschreven . Als de <font color='red'>chauffeur</font> agressief 2.376 reageert , probeer je hem te kalmeren door te zeggen dat hij gelijk heeft , maar dat je toch liever hebt dat hij rijdt zoals jij wilt . Je
S_W_P_N-2541-173343-124	0.023218549701349	-0.0249212475998828	N	chauffeur	chauffeur.N-S_W_P_N-2541-173343-124	Santa Margarita di Pula de bus richting Cagliari ; een kaartje kan je niet kopen , dat moet bij een kiosk 2.651 en die hebben ze daar niet . Maar de <font color='red'>chauffeur</font> is vast 1.049 wel zo vriendelijk 2.37 om onderweg 3.247 te stoppen 2.883 bij een krantenstal en met zachte drang en fiere armbewegingen te verduidelijken dat dit je kans is op een geldig vervoersbewijs
S_W_P_N-2629-180650-99894	0.25911930851879	-0.244637861049065	N	chauffeur	chauffeur.N-S_W_P_N-2629-180650-99894	' Ik wist dat hij niet op haar viel . Ik bedoel , wie wel ? Maar zij wilde natuurlijk wel dat hij haar begeerde . ' Tepe 2.882 bood de <font color='red'>chauffeur</font> een sigaret aan , die hij aannam . ' Is het ooit zover gekomen dat Rifat mevrouw Flick dat duidelijk heeft gemaakt ? Weet u dat ? ' ' Nee
S_W_P_N-1577-109105-97	-0.134364188008621	0.271191078753858	N	chauffeur	chauffeur.N-S_W_P_N-1577-109105-97	van de gemiddelde taxichauffeur . Bovendien onthulde het televisieprogramma ' Nova ' deze week dat de gemiddelde taxiprijs met 25 procent is gestegen . Maar is een landelijk diploma 2.776 voor <font color='red'>chauffeur</font>s , zoals het de bewindsvrouwe 5.973 voor ogen staat , daarop het antwoord ? """" Dit plan is gewoon dom '' , zegt D. Douwstra , voorzitter van de Utrechtse Taxicentrale
S_W_P_N-217-15316-242	0.0745361501165732	0.0128700790538042	N	chauffeur	chauffeur.N-S_W_P_N-217-15316-242	Graatsma , 33 jaar buschauffeur . Een stommiteit van de ontwerpers misschien , maar is dat voldoende reden om matineuze reizigers 2.719 te laten staan ? In de ogen van de <font color='red'>chauffeur</font>s wel . Zij zien in de hete bussen 5.391 het zoveelste signaal van Het Kwaad dat de liberalisering van het openbaar vervoer heeft aangericht . Door de voortdurende nadruk op kostenbesparingen
S_W_P_N-802-52312-156	0.000771607268065426	0.0454280000151422	N	chauffeur	chauffeur.N-S_W_P_N-802-52312-156	"""" maar dat wordt ons onmogelijk gemaakt doordat we tijdens de communie altijd een beetje wijn drinken . '' 2000 priesters hebben , zeggen ze , dagelijks 1.058 vijf uur een <font color='red'>chauffeur</font> nodig . Dat kost zo'n 15 miljoen euro per 1.06 jaar , op te brengen door de overheid . door ELWIN VERHEGGEN Turkse les op basis - scholen Twee Rotterdamse basisscholen
S_W_P_N-1548-106838-351	0.149739680514417	-0.198991426509957	N	chauffeur	chauffeur.N-S_W_P_N-1548-106838-351	afloop van een feest haastig hebt neergegooid . Het zag eruit als een pand waarin iedereen op zondag minstens tot de middag 1.17 uitsliep 4.058 . ' Soho 4.469 , ' had de <font color='red'>chauffeur</font> gezegd , en in zijn platte Engelse tongval 3.438 had een verwijt doorgeklonken . Hij had net zo goed ' Sodom ' kunnen zeggen . ' Er is een vergissing in
S_W_P_N-168-12160-117565	0.0524259559066667	-0.0513090773359858	N	chauffeur	chauffeur.N-S_W_P_N-168-12160-117565	overleden . Ik hoorde het toevallig een dag nadat het was gebeurd . Racheli en ik kregen een lift op de terugweg 3.263 van het strand , ik zat 1.364 naast 1.774 de <font color='red'>chauffeur</font> en Racheli achterin 3.952 . De radio 2.285 stond aan en tegen het eind van de nieuwsuitzending zei de nieuwslezer : ' Otto Frank , de vader van Anne Frank , is
S_W_P_N-70-7173-35	0.229061095608882	-0.0573685202110502	N	chauffeur	chauffeur.N-S_W_P_N-70-7173-35	houdt chauffeur wakker LONDEN - Een Britse hotelketen biedt vermoeide automobilisten de mogelijkheid om voor 7 euro een uur te dutten 4.821 in een hotelkamer 2.339 . Na het hazenslaapje 6.444 wordt de <font color='red'>chauffeur</font> met een kopje koffie 1.18 gewekt , zodat hij fris zijn reis kan voortzetten , zo berichtte de Britse krant The Independent gisteren . Het hotel denkt met deze dutkamers een
S_W_P_N-1295-91408-154	0.00484130767744637	-0.0409631361931575	N	chauffeur	chauffeur.N-S_W_P_N-1295-91408-154	. De terreurgroep , die wordt gezien als de Iraakse vertegenwoordiging van Al-Kaida , heeft soms succes . Een Turks expeditiebedrijf 9.871 besloot onlangs zijn activiteiten te staken 1.778 , nadat 1.244 een chauffeur op video werd doodgeschoten 2.953 . Door in te gaan op de eisen werden de levens van twee andere chauffeurs gered . Na de ontvoering van een Filippijnse vrachtwagen<font color='red'>chauffeur</font> en het
S_W_P_N-862-58666-3	-0.113808314085069	-0.259485924052638	N	chauffeur	chauffeur.N-S_W_P_N-862-58666-3	vernam hij dat Nineve was gevallen en dat de inwoners door Nebukadnessar en Ahasveros in ballingschap waren weggevoerd . En voor zijn dood verheugde hij zich over Nineve . ' Chauffeurs zijn jarenlang onderbetaald 4.995 ' Het transportbedrijf 6.508 Trio Transport 7.033 moet van de Utrechtse kantonrechter een boete van 50000 gulden betalen aan het CNV wegens overtreding van de cao. Chauffeurs kregen hun
S_W_P_N-1096-76400-49961	0.151702924719066	-0.0286605725101104	N	chauffeur	chauffeur.N-S_W_P_N-1096-76400-49961	ervan was dat ik me ons adres niet kon herinneren . Het klinkt superzielig , dat weet ik , maar het was nu eenmaal zo. Een andere was dat de <font color='red'>chauffeur</font> mij , bij het aanroepen 2.633 van een kleine taxi 6.541 , botweg weigerde , want we hadden veel te veel spullen bij ons . Ze pasten niet in zijn taxi .
S_W_P_N-21-1730-27329	0.107551316006976	-0.123589790505754	N	chauffeur	chauffeur.N-S_W_P_N-21-1730-27329	vijf man aan boord door de VRS was overrompeld : de Serven hadden er weer vijf gegijzelde Dutchbatters bij . De overrompeling 6.347 gebeurde op een ongelukkig moment : toen de <font color='red'>chauffeur</font> vanuit 1.096 de geopende 1.423 klep 2.975 van de YPR een plas deed , zag de bemanning zich met vijftien tot twintig VRS-militairen geconfronteerd . Zij beduidden de bemanning om uit te stijgen
S_W_P_N-531-35688-43	-0.24690567719188	0.167410376798455	N	chauffeur	chauffeur.N-S_W_P_N-531-35688-43	dreigt vanochtend tijdens de ochtendspits in Amsterdam enkele uren het werk neer te leggen . Zij zijn ontevreden over het beleid van de directie 1.294 . Vanaf 7.00 4.767 uur willen de <font color='red'>chauffeur</font>s zich verzamelen voor een ' werkoverleg 6.515 ' . Door de actie zal vrijwel al het streekbusvervoer in en rond Amsterdam plat komen te liggen . Jan Auke Brink Gewond door
S_W_P_N-604-41067-233672	0.172589194845666	-0.0525291360207159	N	chauffeur	chauffeur.N-S_W_P_N-604-41067-233672	vanwaar ze vertrokken waren . Precies zoals afgesproken werden ze opgewacht door Kaspar Waltraud , met een minibus met donkere , geblindeerde 5.102 ramen 2.762 waar ze allemaal in konden : de <font color='red'>chauffeur</font> , de Nepote's , Vera 2.133 Giulianos , en op de middelste stoelen Cros en Waltraud . ` Ik veronderstel dat u al op de hoogte bent van de gebeurtenissen ,
S_W_P_N-620-41677-60707	0.211060113927152	-0.0894200282545171	N	chauffeur	chauffeur.N-S_W_P_N-620-41677-60707	stapte voor in . Met zijn zware jas en de dikte van de man was het een nauwe bedoening en zaten 1.364 ze met hun schouders tegen elkaar aangedrukt 4.585 . De <font color='red'>chauffeur</font> ademde zwaar terwijl 1.298 hij stuntelig 4.461 naar het contact zocht . Zijn toon was nu bijna verontschuldigend . ' Alles wordt toegewezen , weet u ? Ik kan er niets aan
S_W_P_N-1062-74638-157	0.0832699171561463	-0.0358916125303774	N	chauffeur	chauffeur.N-S_W_P_N-1062-74638-157	met de boeren het land opging , woonde in Hattem , maar vertrok ook regelmatig voor langere tijd met haar auto 4.29 ' Noël 5.697 ' naar Toscane 3.321 of Bretagne 4.207 . Zónder 3.925 <font color='red'>chauffeur</font> , wat voor een vrouw in die tijd zeer ongewoon was . Ze verkocht meer schilderijen dan de door haar bewonderde Vincent van Gogh , maar te weinig om van
S_W_P_N-1104-76917-158	0.163637319282751	-0.108222901033263	N	chauffeur	chauffeur.N-S_W_P_N-1104-76917-158	. Ik stap in de taxi en zeg : Albert Cuyp hoekje Van Wou a.u.b. Ik krijg een kwaaie blik naar me toegeworpen via de achteruitkijkspiegel 5.638 , waarna 1.459 de betreffende <font color='red'>chauffeur</font> vervolgens zijn onvrede over dit ' kutritje ' afreageert op de trambanen . Meneer scheurt met 90 km per uur over de Weteringschans , remt zo hard als hij kan
S_W_P_N-2212-152844-116197	-0.0413416797148987	-0.125481764873189	N	chauffeur	chauffeur.N-S_W_P_N-2212-152844-116197	naar Lower East Side te rijden . Jake keek achterom door de achterruit . Toen hij zich ervan had vergewist dat we niet werden gevolgd , vroeg 1.518 hij me de <font color='red'>chauffeur</font> het adres 2.932 te geven . Nu stonden we voor het flatgebouw . ' Woont hij hier ? ' vroeg hij . ' Als je het wonen kunt noemen . '
S_W_P_N-1670-115264-238	0.0388836671120311	-0.00627375896096922	N	chauffeur	chauffeur.N-S_W_P_N-1670-115264-238	het al dan niet expres omrijden of een gebrekkige stratenkennis . De bond had voor elke rit de kortste route uitgezocht 1.322 . Bij zes op de tien ritten 4.385 bleek de chauffeur niet voor deze route 3.466 te kiezen . Een <font color='red'>chauffeur</font> 5.611 reed 4.347 zelfs een kilometer om . De nieuwe wet geeft de klant ook het recht zelf te bepalen in welke taxi
S_W_P_N-1133-78805-23768	0.356582662558374	-0.272667587380222	N	chauffeur	chauffeur.N-S_W_P_N-1133-78805-23768	mee . ' De taxi kwam voor hen tot stilstand . Jake hield het portier voor Alex open . ' Naar het Grand Palais 4.899 , ' zei hij tegen de <font color='red'>chauffeur</font> . 6 De receptieruimte 7.701 was gevuld met een gevarieerd publiek . Het verbaasde Jake altijd weer wanneer de halve stad aanwezig leek te zijn op een bijeenkomst die alleen voor
S_W_P_N-652-42772-106	0.0656458674076452	0.0327358253468444	N	chauffeur	chauffeur.N-S_W_P_N-652-42772-106	een Turks en Pakistaans paspoort zijn gevonden . Volgens Turkse media is uit het DNA-onderzoek gebleken dat de chauffeur een Turk 3.489 was . De autoriteiten 1.269 hebben de broer van de <font color='red'>chauffeur</font> opgepakt 1.651 . Hij zou de truck 5.789 die bij de aanslag is gebruikt hebben geregeld . De man zou uit het Koerdische zuid-oosten van het land komen , waar de radicale
S_W_P_N-872-59459-867	0.0470664015602011	-0.0510125154322008	N	chauffeur	chauffeur.N-S_W_P_N-872-59459-867	op van de broodjeszaak , die 's morgens al heel vroeg opengaat en pas 's middags om drie uur sluit . Bij Koeman stappen 3.261 de meisjes uit . Met de <font color='red'>chauffeur</font> zitten 1.364 Frans en ik een tijdje zwijgend de nevel 2.029 in te staren , die hier vuiloranje kleurt door de straatlantaarns . """" Wat een mist , """" zeg ik maar
S_W_P_N-2251-157246-60	0.0208666156453899	-0.00530209244164356	N	chauffeur	chauffeur.N-S_W_P_N-2251-157246-60	van een chauffeur die doorgaans niet op Schiphol rijdt . Een woordvoerster van de marechaussee spreekt van een pijnlijk incident . De taxichauffeur 5.416 was besteld 1.875 door een passagier 4.918 . De chauffeur bleek dus niet een graantje 4.059 mee te willen pikken 2.653 van de klanten op de luchthaven . Maandag blokkeerden <font color='red'>chauffeur</font>s van Taxi Centrale Amsterdam ( TCA ) het verkeer naar de
S_W_P_N-2311-161445-92	0.0898032974644485	-0.0218588286179995	N	chauffeur	chauffeur.N-S_W_P_N-2311-161445-92	, soldaten hangen tegen de voertuigen . Als de trein voertuigen zich langzaam in beweging zet , zakt een truck weg in de door regen 1.178 zacht geworden berm 4.562 . De <font color='red'>chauffeur</font> geeft gas 1.963 , maar het is te laat 1.245 : langzaam 1.674 maar zeker glijdt de logge vrachtwagen van het talud . """" Zo '' , zegt een Nederlandse marinier , """"
S_W_P_N-2404-165458-35876	0.154600666607324	-0.0615866738851343	N	chauffeur	chauffeur.N-S_W_P_N-2404-165458-35876	' vraag ik hem bezorgd . Geen antwoord . Ik krijg het spontaan nog tien graden warmer van woede . Iemand staat op en bonkt 3.189 op de deur 1.79 waarachter 2.587 de <font color='red'>chauffeur</font> zit 1.364 . Het duurt even voor ze het horen aan de andere kant van de deur . De nooduitgang in het dak gaat open . Het helpt niet veel .
S_W_P_N-1773-122415-5457	0.029785037335603	-0.0289297545128701	N	chauffeur	chauffeur.N-S_W_P_N-1773-122415-5457	centrum en stopte uiteindelijk in een drukke winkelstraat , waar talloze auto's dubbel geparkeerd stonden . ' Hier ! We zijn er al ! ' We stapten 3.261 uit . De <font color='red'>chauffeur</font> zette mijn koffer 2.668 voor de ingang 2.036 van het hotel 2.336 ; een hoog , smal pand met een klein stenen bordes . Ik stond stil op het trottoir en keek om
S_W_P_N-1607-112207-289	0.206645741943797	0.0106152360556671	N	chauffeur	chauffeur.N-S_W_P_N-1607-112207-289	de IFP is neergestreken . Terwijl de compleet witte campagnestaf uit Durban het podium opbouwt en de geluidsinstallatie test , pruttelt 3.089 de eerste touringcar 6.142 het zandpad 4.531 op . Als de <font color='red'>chauffeur</font> de deuren 1.79 ontgrendelt 5.701 , rollen de Inkatha-aanhangers het voetbalterrein 8.871 op . Met speren , stokken , traditionele Zulu-schilden en vlaggen met de verbleekte beeltenis van een jonge Buthelezi hossen ze
S_W_P_N-204-14680-163	0.00347069244211579	-0.0241046900412959	N	chauffeur	chauffeur.N-S_W_P_N-204-14680-163	per auto voor een enkele reis . En er is meer dan één manier om er geld uit te slaan . Sommige reizigers 2.719 kwamen tot de onaangename 2.825 ontdekking dat hun <font color='red'>chauffeur</font> in een complot 2.328 zat 1.364 met een stel 1.455 struikrovers 4.711 . Die kwamen dan zonder een cent op zak in Bagdad aan - soms zelfs zonder een draad aan het lijf .
S_W_P_N-2240-156324-25696	0.0713938838824994	-0.0282384252840621	N	chauffeur	chauffeur.N-S_W_P_N-2240-156324-25696	hem alleen maar aan Marshall had uitgeleend vanwege het rijverbod van een halfjaar dat hem in zijn proeftijd was opgelegd . Het kwam er eigenlijk op neer dat Marshall 1.977 zijn <font color='red'>chauffeur</font> was geworden en hem overal naartoe 2.391 moest rijden 4.347 , zelfs onder schooltijd . Maar toen hij Charlene pas geleden op de parkeerplaats had gezien , had ze geroepen : '
S_W_P_N-1031-72678-324	0.0215420079695508	-0.113380665186715	N	chauffeur	chauffeur.N-S_W_P_N-1031-72678-324	pepers ... ja , toen is het op mijn lenzen gekomen , ik kon ze niet meer in , een ramp ! Komt , vlák voor de vergadering , zijn <font color='red'>chauffeur</font> mijn kantoor 1.553 binnen , met een nieuw paar ! Midden in Bosni """" ! """" Ze drukt haar sigaret uit , schuift de asbak opzij . Zegt , op fluistertoon
