pmi	cw
1.9894865	vaandel/noun
4.4215026	vaar_aan/verb
3.9345999	vaar_rond/verb
0.8329847	vaart/noun
1.744159	vaartuig/noun
2.1504085	vacant/adj
1.1823869	vaderlands/adj
2.1057334	vak_DIM/noun
1.1074389	vak_blad/noun
1.1420032	vak_centrale/noun
2.2936163	vakantie_geld/noun
6.1602592	vakantie_reiziger/noun
5.2166176	vakantie_villa/noun
1.801265	vakantieganger/noun
0.46721765	val/noun
0.15631238	val/verb
0.6954093	val_aan/adj
1.7335565	val_aan/verb
4.0031605	val_avond/noun
2.579633	val_binnen/verb
3.294105	val_in/adj
0.74612737	val_lastig/verb
0.4275769	val_mee/verb
4.903711	val_neer/adj
1.765883	val_om/verb
0.13401099	val_op/verb
0.9001708	val_stil/verb
0.27273867	val_tegen/adj
1.6577983	val_terug/verb
2.6963687	vampier/noun
0.92515975	van/det
0.059160165	van/pron
2.6604497	vandaan/adv
1.1149708	vandaan/part
0.86149955	vandalisme/noun
0.67636853	vanmiddag/adv
0.005918002	vanmorgen/adv
0.18268126	vanuit/prep
0.33890355	variant/noun
1.155017	variatie/noun
1.2173744	vasteland/noun
1.6421005	vastgelegd/adj
0.7281853	vecht/verb
1.2985849	vecht_uit/verb
4.321913	vechtlustig/adj
1.7828524	vee_markt/noun
2.459358	veeg/adj
0.6421639	veel/adv
0.41008684	veelbelovend/adj
0.13998799	veeleer/adv
2.5613723	veelgeprezen/adj
1.6361648	veelvoud/noun
3.6599846	veelvraat/noun
3.8196645	veer/verb
4.5525928	veer_kleed/noun
1.7380835	veerboot/noun
1.3461821	veertiger/noun
1.309232	veil/verb
1.4563122	veilig/part
1.9726626	veiligheid_agent/noun
0.5014248	veiligheid_dienst/noun
2.2971416	veiligheidstroepen/noun
3.1069262	veiling_site/noun
3.295365	veld_loop/verb
1.181879	veld_slag/noun
2.9915905	veldheer/noun
0.071675375	vele/adj
0.31895265	ver/adj
1.8773036	veraf/adj
0.6213468	verbaas/verb
1.2085539	verbeeld/verb
0.6726877	verbeelding/noun
1.4492685	verbeten/adj
1.3347746	verbeter/verb
0.13231133	verbetering/noun
1.2534125	verbijsterd/adj
1.3186072	verbijstering/noun
3.1716318	verblijf_kosten/noun
1.4496932	verblijf_plaats/noun
1.901562	verblijfsvergunning/noun
2.3428388	verblind/adj
1.6070968	verbondenheid/noun
0.32983983	verbouw/verb
5.814559	verbouwing_dossier/noun
2.2403617	verbrijzel/verb
0.48432913	verdedig/verb
0.06569783	verdeeld/adj
3.2974687	verdelers/noun
0.16651855	verdeling/noun
0.16483134	verder/adv
2.2817106	verderf/noun
3.359853	verdoemd/adj
0.6845365	verdraag/verb
2.1355927	verdreven/adj
1.034915	verdriet/noun
1.4524047	verdrietig/adj
0.4258017	verdrijf/verb
3.0882826	verdring/verb
1.6285801	verdwaal/verb
2.607077	verdwaald/adj
2.6078653	verdwaasd/adj
1.7775692	vereer/verb
1.8849871	vereeuwig/verb
0.03046384	vereis/verb
0.2917793	verenig/verb
0.05628944	verf/noun
1.2193756	verfijnd/adj
0.67085844	verfilming/noun
0.4597417	verg/verb
6.3622417	vergaap/adj
2.7043893	vergaap/verb
1.5715513	vergaar/verb
6.35147	vergader_schema/noun
0.5828252	vergeef/verb
0.4934652	vergeefs/adj
0.6911417	vergeleken/adj
0.22613405	vergelijking/noun
1.2170546	vergelijking/prep
0.45936197	vergeten/adj
1.9840584	vergevorderd/adj
2.0372887	vergezel/verb
1.8407476	vergezeld/adj
4.5765176	vergezochte/noun
0.2788162	vergoeding/noun
2.4959416	vergooi/verb
1.4549901	verhaal_lijn/noun
0.6917138	verhandel/verb
0.66721	verhef/verb
1.4602349	verhit/adj
0.18608944	verhoogd/adj
1.041118	verjaag/verb
3.5728724	verjaagd/adj
2.0245266	verkeer_bord/noun
1.8428105	verkeer_hinder/noun
0.87804973	verkeerd/adj
0.88417846	verkeerslicht/noun
2.495035	verketter/verb
1.9069715	verkies_uit/verb
3.1596715	verkiezing_zege/noun
3.2744868	verkiezingsbijeenkomst/noun
3.227847	verkleed/adj
0.34651625	verkocht/adj
0.35452917	verkondig/verb
1.1410278	verkracht/verb
1.9522262	verkrachter/noun
2.1070132	verkrampt/adj
4.0811863	verkreukeld/adj
1.7982697	verkwansel/verb
0.08295537	verlaag/verb
0.1281386	verlaat/verb
0.47323492	verleden/noun
0.77400666	verlegen/adj
0.16406403	verleid/verb
4.300097	verleid_ster/noun
1.4540565	verlengde/noun
0.94185066	verlicht/adj
0.2585855	verlichting/noun
0.85598135	verliefd/adj
1.5905482	verlies/adj
1.8950068	verliesgevend/adj
1.8357946	verlijd/verb
2.564929	verloederd/adj
0.7538153	verlof/noun
1.6670264	verloochen/verb
1.3014077	verloop/noun
0.6805303	verlos/verb
2.8517208	vermaan/adj
1.5109735	vermakelijk/adj
1.2815329	vermeng/verb
0.8334147	vermoeid/adj
0.9793876	vermoeidheid/noun
3.5057302	vermolmd/adj
2.4893875	vermom/verb
1.3369136	verneder/verb
0.9466149	verneem/verb
2.0612428	vernieling/noun
6.208607	vernielzuchtige/adj
0.29917896	vernietig/verb
0.063571386	vernieuw/verb
0.85136384	verontrustend/adj
1.8864447	veroorzaakt/adj
1.6138313	verouder/verb
0.87552935	verouderd/adj
3.150467	veroveraar/noun
2.7080734	veroverd/adj
2.3971403	verpauperd/adj
2.0600324	verpest/verb
0.29268458	verplaats/verb
0.26934057	verpleegkundig/adj
0.35736585	verplicht/adj
2.866829	verpoos/verb
0.4444258	verrassing/noun
2.8391783	verricht/adj
1.1613742	verrichting/noun
0.89007735	verrijs/verb
2.7020183	verrot/adj
0.03576954	verschaf/verb
2.4587388	verschans/verb
1.2254246	verschijning/noun
1.4764087	verscholen/adj
1.0589998	verschuif/verb
0.40232575	versier/verb
3.4195144	versiersel/noun
1.3566846	versla/verb
2.2643952	verslaggever/noun
3.3375118	verslik/verb
2.751812	verslind/verb
0.70972735	versnelling/noun
1.7569995	versper/verb
0.20399404	verspreid/adj
5.474975	verspring/verb
5.994795	verspring_bak/noun
5.002006	verspringen/noun
4.49573	verspringer/noun
0.065824226	verstand/noun
0.59984994	versterking/noun
2.4099574	verstik/verb
1.1153191	verstoor/verb
1.7098644	verstoord/adj
0.3044438	verstop/verb
1.5160385	verstopt/adj
3.2597783	verstrooiing/noun
0.55687857	vertaald/adj
1.7929608	vertaler/noun
0.6567761	verte/noun
1.6274695	vertegenwoordigd/adj
0.72352755	verteller/noun
5.274519	vertoef/adj
0.8462689	vertoning/noun
0.4093815	vertrek/verb
0.19314861	vertrouw/verb
0.35751724	vertrouwd/adj
2.5360756	vervaarlijk/adj
0.86420107	verval/verb
0.14826936	vervanger/noun
2.4661574	vervloek/verb
1.7897664	vervoeg/verb
0.47797465	vervoer/verb
1.3347341	vervuil/verb
0.40426815	verwacht/adj
0.3097976	verwacht/verb
1.272842	verward/adj
0.0068176053	verwarring/noun
5.6690946	verweer_middel/noun
1.1641638	verwelkom/verb
1.8404729	verwend/adj
3.3124044	verwerking_proces/noun
1.4288853	verwezenlijk/verb
0.8462979	verwijderd/adj
4.540258	verwijfde/noun
0.19749166	verwittig/verb
1.6143006	verwoest/adj
1.716267	verwoest/verb
1.11461	verwonder/verb
5.358218	verzamel/adj
1.4393544	verzamel/verb
0.06722012	verzeker/verb
1.5752316	verzelfstandiging/noun
2.720106	verzeng/adj
0.07509149	verzet/verb
3.9403505	verzet_daad/noun
0.95995486	verzoening/noun
2.4254029	verzuur/verb
1.5627288	verzwakt/adj
0.5456509	vestig/verb
2.9716501	vesting/noun
0.44897306	vet/noun
5.69469	vet_bol_DIM/noun
4.9518714	vet_gedrukt/adj
1.8504703	vete/noun
0.8601147	veteraan/noun
1.5524671	viaduct/noun
2.2007673	vice_kampioen/noun
5.6459002	video_band_DIM/noun
1.1412618	video_beeld/noun
1.115959	video_clip/noun
0.5322941	vier/verb
0.56481344	viertal/noun
4.2249403	viertallen/noun
2.0522425	viervoeter/noun
0.8095447	vijand/noun
0.5884979	vijandig/adj
5.143576	vijfkamp/noun
1.9006586	vinding/noun
2.927091	vips/noun
0.11259424	virtueel/adj
0.50207293	visser/noun
4.600098	visser_dorp_DIM/noun
3.9933147	visser_haven/noun
0.26593772	visueel/adj
3.294105	visum_plicht/noun
1.1421007	vizier/noun
0.12948184	vlag/noun
1.4730878	vlak/adj
0.10999199	vlak/adv
0.7706816	vlak/noun
3.1783388	vlak_uit/verb
1.204183	vlakte/noun
3.8381028	vlecht_werk/noun
0.92818886	vlek/noun
1.1269335	vlekkeloos/adj
1.6140503	vlieg/noun
0.24563435	vlieg/verb
3.3263521	vlieg_binnen/verb
2.9902267	vlieg_dek_schip/noun
1.5549711	vlieg_in/verb
2.7263672	vlieg_maatschappij/noun
2.5751028	vlieg_reis/noun
0.916558	vliegveld/noun
1.9750841	vloedgolf/noun
0.74120027	vloei/verb
1.1938934	vloeibaar/adj
1.127318	vloeiend/adj
0.86572486	vloer/noun
1.1765718	vloot/noun
0.80657834	vlot/adj
2.1831448	vlot/verb
3.086665	vlucht/adj
0.085462674	vlucht/verb
0.7338678	vluchteling/noun
1.3114028	vlug/adj
1.0613647	vochtig/adj
3.700494	vod_DIM/noun
0.8170574	voeg/verb
0.4494913	voel/verb
0.68414134	voer_aan/verb
0.06093953	voer_af/verb
0.3392227	voer_in/verb
2.0047464	voer_weg/verb
0.3750393	voet/noun
2.3728569	voet_DIM/noun
3.2709944	voetbal_fan/noun
3.8517919	voetbal_held/noun
3.4308076	voetbal_makelaar/noun
1.6245562	voetbal_ploeg/noun
0.8639055	voetbal_wedstrijd/noun
6.125473	voetbal_weer/noun
2.0596902	voetbalelftal/noun
3.1683693	voetballertjes/noun
2.9788923	voetbalsupporter/noun
1.4317235	voetganger/noun
1.9186991	voetstuk/noun
0.09978956	vogel/noun
3.3922904	vogelaar/noun
0.15713646	vol/adj
0.3991789	vol/prep
2.3731909	voldaan/adj
0.16335416	voldoe/verb
2.0463917	voldoende/noun
0.9871306	voldoening/noun
0.52498	volg/adj
0.24769713	volg/verb
0.1593191	volg_door/adj
2.9194431	volg_na/verb
0.72398996	volg_opeen/adj
2.1916199	volgeling/noun
3.8716354	volgelopen/adj
0.3522522	volk/noun
2.4495692	volk_held/noun
1.9349555	volk_moord/noun
2.1824818	volk_partij/noun
2.9861462	volk_verhuizing/noun
1.199397	volks/adj
2.776019	volleybal/verb
5.8314013	volleybal_net/noun
1.9359479	volleyballer/noun
2.2366226	volmacht/noun
1.8220242	volmondig/adj
0.3211738	volop/adv
1.4116402	volslagen/adj
0.5214481	volsta/verb
1.082664	volstrekt/adj
0.8617649	voltallig/adj
0.028840415	voluit/adv
2.24635	volwassenheid/noun
0.33992252	voor/det
1.25422	voor_deur/noun
2.756901	voor_post/noun
4.542596	voor_programmeer/verb
2.4724128	voor_seizoen/noun
0.39564165	vooraanstaand/adj
0.059107296	vooraf/adv
0.4329216	voorafgaand/adj
2.9261606	voorafgegaan/adj
0.21216674	vooral/adv
1.5080422	voorarrest/noun
1.0642314	voorbarig/adj
1.0195622	voorbeeldig/adj
1.5857612	voorbereid/adj
0.014570087	voorbij/adj
1.2624635	voorbij/adv
1.2894491	voorbij/part
1.2927532	voorbij/prep
3.8494484	voorbij_raas/verb
2.862676	voorbij_steek/verb
4.583808	voordurend/adj
1.6544043	voorgenomen/adj
1.762175	voorgeschreven/adj
1.687054	voorgevel/noun
0.8179109	voorhand/noun
0.69824153	voorhanden/adj
0.327953	voorheen/adv
0.46933192	voorjaar/noun
6.134057	voorjaar_aanbieding/noun
0.091519624	voorkom/verb
1.9144964	voorlaatst/adj
1.3524975	voorliefde/noun
1.0491781	voorloper/noun
0.04121461	voorlopig/adj
0.85318977	voorman/noun
0.21863744	voornaam/adj
0.48483986	vooroordeel/noun
1.1200747	voorouder/noun
0.04673373	voorraad/noun
0.27059716	voorrang/noun
0.47919104	voorronde/noun
1.1635554	voorspelbaar/adj
1.7716174	voorspoedig/adj
1.4655882	voorstad/noun
0.8462725	voorstander/noun
0.53796846	voort/part
4.2946024	voortgestuwd/adj
0.5780391	voortijdig/adj
1.2135518	voortreffelijk/adj
1.7520661	voortuin/noun
1.6103337	voortvarend/adj
0.9099801	vooruit/part
0.48387426	vooruitgang/noun
0.21831967	vooruitzicht/noun
2.4263542	voorwaarts/adj
0.7196975	voorzichtig/adj
0.2557015	voorzitterschap/noun
0.7475383	voren/adv
0.41362265	vorige/adj
0.47411546	vorm/verb
1.682202	vos/noun
0.24447472	vracht_wagen/noun
5.4760013	vrede_demonstrant/noun
1.3277538	vrede_proces/noun
0.60340846	vreedzaam/adj
0.32014942	vreemd/adj
0.9940668	vreemdeling/noun
0.5521823	vrees/verb
0.12554735	vreugde/noun
3.369402	vreugdevol/adj
0.13263965	vriend/noun
0.15576784	vriendelijk/adj
2.3731241	vriendelijkheid/noun
2.0063202	vrijdag_middag/noun
4.4918294	vrijgezel_avond/noun
0.27586105	vrijlating/noun
0.76513445	vrijwilliger/noun
4.2530136	vrind/noun
0.6722606	vroegtijdig/adj
0.4876854	vrouw/noun
5.3476915	vrouw_hockey_team/noun
4.5555525	vrouwvolk/noun
1.6360688	vruchteloos/adj
0.79232776	vuil/adj
0.91854346	vuist/noun
0.5142809	vul/verb
0.7474287	vul_op/verb
0.9693202	vurig/adj
3.5640364	vuur/adv
1.6342472	vuur_DIM/noun
0.70980334	vuurwapen/noun
0.8973398	vuurwerk/noun
4.6611104	vuurwerk_spektakel/noun
5.103309	w./noun
6.54818	waad_vogel/noun
0.82076955	waag/verb
1.8912841	waai_op/verb
0.49000207	waak/verb
1.0327897	waanzin/noun
0.3229962	waar/adj
0.33669665	waar/adv
2.1878545	waarachtig/adj
0.69774073	waarborg/verb
0.22299552	waard/adj
1.115693	waardeloos/adj
0.62537265	waardevol/adj
0.45241427	waardig/adj
0.056989312	waarom/adv
0.24265438	waarschijnlijk/adj
1.0530988	waarschijnlijk/adv
0.1409744	waarschuw/verb
1.6877275	wacht/adj
1.0340033	wacht/verb
0.53922534	wacht_af/verb
3.6121898	wacht_op/verb
3.028234	wad/noun
3.4527993	waddeneiland/noun
3.8559058	wak/noun
1.1247635	wal/noun
3.3040605	walm/noun
1.9492029	wals/verb
2.8122718	wandaad/noun
1.6219666	wandel/adj
1.3123627	wandel_gang/noun
4.066903	wandel_weg/verb
1.3199664	wandelaar/noun
0.7888212	wandeling/noun
1.1979821	wanhoop/noun
0.3446681	wanhopig/adj
1.0488225	wankel/adj
0.44687945	wanneer/adv
1.0482271	wantrouwen/noun
3.1717062	wapentuig/noun
1.0363128	ware/adv
0.14652248	warm/adj
3.6660547	warming up/noun
4.0863643	warming/noun
2.6287067	wassen/adj
5.68731	wassen_beeld/noun
0.42206898	wat/adv
0.09197026	wat/det
0.55198216	wat/noun
0.42189014	wat/prep
5.2751274	water_bak/noun
4.8821154	water_skiër/noun
4.0607405	water_stroom/noun
2.7926583	waterkant/noun
2.5220523	way/noun
2.9587607	wazig/adj
0.91177684	wc/noun
4.9155354	wear/noun
6.282477	web-hosting/noun
2.1687655	wed/verb
1.361426	weder_optreden/noun
2.9605632	wedloop/noun
3.9636905	wedstrijd_helft/noun
2.9193275	wedstrijd_leider/noun
4.1439805	wedstrijd_reglement/noun
5.236328	wedstrijd_situatie/noun
2.1848044	weduwnaar/noun
1.7260419	weeg_door/verb
0.9687948	week_DIM/noun
0.36197245	weekend/noun
0.40733418	weer/adv
0.058672883	weer/noun
1.1655815	weer/verb
5.4423475	weer_vind/verb
1.9580793	weerklink/verb
2.028331	weerloos/adj
2.6551182	weeromstuit/noun
0.8198605	weerspiegel/verb
2.2476466	weersta/verb
0.08754784	weerstand/noun
4.8169093	weerstand_grens/noun
2.0111492	weerzinwekkend/adj
1.9171302	weet/adj
2.0138056	weetje/noun
2.4514098	weg/adj
0.18101062	weg/adv
0.8714565	weg/noun
0.3170122	weg/part
1.9275217	weids/adj
0.9176074	weiland/noun
0.015513221	weinig/det
0.67888314	weinige/adj
0.5983049	wek/verb
0.43111768	wek_op/verb
0.85578096	wekenlang/adj
0.8552827	wel/verb
2.3660636	weldoener/noun
4.4111876	weldoorvoed/adj
1.8217161	welhaast/adv
0.35266438	weliswaar/adv
4.3734283	welp/noun
0.7546408	wen/verb
0.75815344	wend_aan/verb
1.8044206	wenk/noun
0.8929182	wenkbrauw/noun
3.0277193	wereld_erfgoed/noun
2.7076063	wereld_handel/noun
5.566536	wereld_jaar_prestatie/noun
3.2419307	wereld_record/noun
3.4853988	wereld_record_houd_ster/noun
5.0344872	wereld_revolutie/noun
2.3492143	wereld_ster/noun
0.6845242	wereldberoemd/adj
1.8987018	werelddeel/noun
2.5415585	wereldgeschiedenis/noun
1.5159336	wereldkampioen/noun
2.3445156	wereldrecord/noun
2.9075093	wereldrecordhouder/noun
1.05656	werelds/det
0.7907469	wereldtitel/noun
2.319634	werf/adj
1.0644572	werk_dag/noun
4.926642	werkelijkheid_zin/noun
3.563157	werkkring/noun
0.65524554	werkloos/adj
0.49173212	werkwijze/noun
0.55687314	werkzaamheid/noun
1.8642746	werp/verb
6.4320087	werp_nummer/noun
2.113489	werp_omver/verb
2.4764566	werp_op/verb
0.7275425	westelijk/adj
0.56791383	westers/adj
0.20672227	wet/noun
0.40835485	wetenschap/noun
0.67543787	wetenschapper/noun
4.793325	wetenschapsbeoefening/noun
0.03384748	wetsvoorstel/noun
0.94338554	wezen/adv
1.0681301	wezen/noun
1.315747	whisky/noun
0.47570172	wie/det
3.6268902	wielerfans/noun
6.444996	wielerkaart/noun
4.977754	wielerlegende/adj
3.1137722	wielerliefhebbers/noun
2.1297586	wielertoeristen/noun
0.5680128	wielren/verb
1.0158309	wielrenner/noun
0.42981476	wijd/adj
3.638669	wijd_vertakt/adj
0.3353097	wijk/noun
0.21440631	wijk_uit/verb
2.7568028	wijk_werking/noun
5.7228613	wijn_stad/noun
0.71228933	wijsheid/noun
0.023312988	wijze/noun
2.0780642	wild/adj
2.0134168	wild/noun
4.7747025	wild_enthoesiast/adj
3.9091227	wild_man/noun
5.55654	wildebrassen/noun
5.0755086	wilg_tak/noun
4.9562864	wilg_teen/noun
0.90962374	win/verb
0.71107304	wind/noun
4.5018907	wind_jack/noun
1.881138	windei/noun
3.3562138	windmolen_park/noun
2.908879	windrichting/noun
2.2261803	windstreek/noun
3.3429036	winkel/adj
0.23867294	winkel/noun
0.5353689	winkel/verb
1.196693	winkel_DIM/noun
1.5452945	winkel_centrum/noun
4.3475795	winkel_meisje/noun
0.105577596	winkelier/noun
1.1245333	winnares/noun
0.66834867	winter/noun
2.8738627	winter_sporter/noun
1.8153435	winters/adv
2.0969722	wip/noun
0.21890877	wis/verb
1.6593031	wis_uit/verb
1.1598531	wissel/noun
0.46972045	wisselend/adj
1.6640615	wit/verb
1.7135617	woedend/adj
1.344699	woelig/adj
0.10812221	woensdag/noun
3.025432	woest/adj
4.453368	woesteling/noun
0.452238	woestijn/noun
1.4393665	wolf/noun
0.044985957	wolk/noun
3.1410582	wolk_DIM/noun
0.26682395	wond/noun
0.16914877	wonder/noun
0.6385506	wonderlijk/adj
2.8436627	wondermooi/adj
1.1997898	woningbouw/noun
0.08173787	woon_plaats/noun
0.7203092	woon_samen/verb
4.2738156	woon_vertrek/noun
1.0211174	word/adj
0.09703701	word/verb
0.4076679	workshop/noun
2.0764916	worp/noun
1.6739457	worstel/verb
1.788648	worsteling/noun
1.456673	woud/noun
1.2876549	wreedheid/noun
1.4285734	wreek/verb
0.7300213	wring/verb
1.5734874	wuif_weg/verb
2.239835	wurm/verb
2.0178428	x/noun
3.2496095	y/noun
4.2412567	yards/noun
2.5343857	yup/noun
2.6010418	zaad_DIM/noun
2.7668602	zaadcel/noun
0.40063193	zaag/verb
1.1536044	zaal_DIM/noun
6.592632	zaal_training/noun
1.6060098	zadel_op/verb
0.50343233	zak_DIM/noun
1.6120341	zak_af/verb
1.3896496	zak_in/verb
3.1632004	zalig_verklaring/noun
3.1462584	zanderig/adj
0.69737786	zaterdag_middag/noun
0.27969685	ze/pron
0.26375797	zee/noun
4.095677	zee_zoogdier/noun
2.2457614	zeebodem/noun
5.55654	zeef_druk/verb
4.629341	zeef_kamp/noun
3.6724072	zeelucht/noun
2.8422725	zeg_na/verb
0.28996292	zeg_op/verb
0.62145114	zege/noun
1.9839225	zegening/noun
1.4181784	zegevier/verb
0.9316303	zeil/verb
4.5223227	zeil_boot_DIM/noun
0.37147704	zeldzaam/adj
3.3215086	zelfbeklag/noun
3.4546702	zelfgenoegzaam/adj
2.943746	zelfmoord_terrorist/noun
0.1176895	zelfvertrouwen/noun
0.9805826	zelfverzekerd/adj
4.916385	zelfzekerder/adj
4.946599	zelfzucht/noun
6.017552	zeloot/noun
0.3417181	zenuw/noun
0.46788877	zenuwachtig/adj
3.1311665	zenuwslopend/adj
1.9641225	zestal/noun
1.637093	zestienjarige/adj
3.4964373	zestienjarigen/adj
0.09453453	zet/noun
0.23079959	zet_aan/verb
0.5208134	zet_bij/verb
3.699738	zet_dwars/verb
0.08755804	zet_in/verb
1.1989393	zet_neer/verb
0.4158691	zet_op/verb
1.137777	zet_recht/verb
1.2698214	zet_voor/verb
2.9290118	zet_weg/verb
2.4103734	zeul/verb
3.364526	zeur/adj
0.6485567	zeur/verb
3.4342782	zeurderig/adj
4.6415405	zevende/noun
4.771387	zevenkamp/noun
1.7640636	zeventienjarige/adj
0.3287735	zich/pron
0.24996611	zie/verb
1.3783221	zie_aan/verb
0.7271085	zie_af/verb
1.4986864	zie_op/verb
1.8210231	zie_tegemoet/verb
0.3658257	zie_terug/verb
0.8138965	zie_toe/verb
2.826055	zie_weer/verb
2.610659	ziedaar/verb
4.321913	ziekenzaal/noun
2.3371482	ziele/adj
1.5441754	zielig/adj
2.0288045	zienderogen/adv
0.46203795	zijde/noun
2.0854826	zilver/noun
3.213804	zilver_grijs/adj
0.23447451	zilveren/adj
1.2510374	zin_DIM/noun
2.8121681	zink/adj
0.29291415	zinloos/adj
0.47529584	zit/adj
1.5176284	zit_aan/verb
4.090823	zit_achterna/verb
0.28173882	zit_in/verb
1.4659928	zit_mee/verb
1.1073446	zit_plaats/noun
0.88438964	zo'n/adv
0.18435393	zoals/prep
0.341109	zoals/pron
0.925985	zodoende/adv
0.33764014	zoek/adj
0.2609116	zoek_op/verb
0.102812275	zoet/adj
2.5793247	zog/noun
0.31734565	zogenaamd/adj
0.4622901	zogenoemd/adj
2.329728	zoiets/noun
1.6150103	zojuist/adv
0.20466456	zomaar/adv
4.73456	zombies/noun
0.45835072	zomer/noun
0.8550923	zomer_vakantie/noun
1.8224095	zomermaand/noun
1.6116438	zomers/adv
0.48162618	zon/noun
2.0223355	zon_verduistering/noun
5.8904347	zon_zoeker/noun
0.11609276	zondag/noun
1.1958996	zondag_middag/noun
0.6176316	zonder/adv
0.47820553	zonder/prep
2.7167072	zonderling/noun
2.5615337	zondvloed/noun
4.8553605	zonnebad/noun
0.23655574	zonnig/adj
2.232607	zooi_DIM/noun
1.7459782	zorgeloos/adj
0.49593234	zorgvuldig/adj
0.085713744	zout/noun
1.3867371	zover/adv
0.57481307	zowaar/adv
0.7569071	zowel/adv
0.9638505	zozeer/adv
0.47239435	zucht/verb
1.1789789	zuid/noun
0.7204948	zuidelijk/adj
0.8279538	zuiden/prep
1.5610063	zuidoosten/noun
3.7385154	zuidwaarts/adj
1.488727	zuidwesten/noun
1.3470203	zuig/verb
5.407008	zuig_fles/noun
4.2135067	zuip/adj
5.5976977	zuurstof_apparaat/noun
3.2693415	zwaai/adj
0.012964038	zwaai/verb
2.254569	zwaai_licht/noun
3.73651	zwaar_bewapend/adj
1.0087426	zwaar_gewicht/noun
3.566679	zwaard/adv
1.3144244	zwaard/noun
4.007263	zwaard_vis/noun
3.595083	zwabber/verb
3.7416625	zwammen/noun
1.6211785	zwart-wit/noun
0.19325367	zwart/adj
0.67487496	zwart/noun
1.5875574	zweef/adj
2.2466211	zweef/verb
3.3392668	zweep/noun
3.1902988	zweep_op/verb
0.89364874	zweet/noun
0.4619984	zwembad/noun
0.665318	zwemmer/noun
1.4647254	zwerf/verb
2.5742035	zwerm/noun
3.9303083	zwerm/verb
3.110553	zwerm_uit/verb
1.0875775	zwerver/noun
0.52514315	zwijg/verb
1.9776464	zwijg_stil/adj
4.496847	zwijmel/adj
2.0047927	zwijn/noun
3.2880788	zwoeg/adj
4.200123	±/adv
2.496395	éénmaal/adj
1.2141598	überhaupt/adv
