id	model.x	model.y	lemma	wf	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight_x100	wcratio_x100	weighted_cw	new_pos	new_broad_genre	mean_weight	weighted.cues_ratio
state/NN/br-h14/2039	0.144264245697816	-0.0720798514886646	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 the Virgin Islands, Guam and Puerto Rico; the term`` United <font color=green>States</font> '' includes the several States and the District of Columbia and	1	0	255	0	9	NNPS	technical	2.55	0
state/NN/br-h14/2044	0.093363270131019	-0.0610549676642571	state	States	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 and Puerto Rico; the term`` United States'' includes the several <font color=green>States</font>  and the District of Columbia and excludes the Virgin Islands	2	1	227	50	8	NNPS	technical	2.27	0.5
state/NN/br-h14/2082	0.347266604772562	-0.131246501253822	state	State	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 The following steps are employed in the calculations: For each <font color=green>State</font> ( except the Virgin Islands, Guam, Puerto Rico, and, prior to	3	1	215	33	8	NNP	technical	2.15	0.33
state/NN/br-h14/2143	0.171731206418166	0.00710541139418193	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 above.) Determine the average per capita income for the United <font color=green>States</font>  for the last three years.( The same amount used in	1	0	177	0	7	NNPS	technical	1.77	0
state/NN/br-h14/2182	0.212117504431726	0.00145499520945606	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 40% to the average per capita income of the United <font color=green>States</font> .( Divide 40 by the amount used in item 2 above	1	0	181	0	8	NNPS	technical	1.81	0
state/NN/br-h14/2200	0.244806486786232	-0.0610013600724871	state	State	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 the amount used in item 2 above.) Determine for each <font color=green>State</font> ( except the Virgin Islands, Guam, Puerto Rico, and, prior to	3	1	252	33	9	NNP	technical	2.52	0.33
state/NN/br-h14/2236	0.187023615335449	0.009874396256099	state	State	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 which bears the same ratio to 40% as the particular <font color=green>State</font>  's average per capita income bears to the average per	4	3	217	75	10	NNP	technical	2.17	0.75
state/NN/br-h14/2252	0.151019625790999	0.00269209820915311	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 bears to the average per capita income of the United <font color=green>States</font> .( Multiply the result obtained in item 3 above by the	1	0	213	0	10	NNPS	technical	2.13	0
state/NN/br-h14/2269	0.062842001674068	-0.00461108995907608	state	State	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 in item 3 above by the amount used for each <font color=green>State</font>  in item 1 above.) Determine the particular State 's`` Federal	2	1	195	50	9	NNP	technical	1.95	0.5
state/NN/br-h14/2279	0.0297324321836413	-0.0053604446160503	state	State	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 for each State in item 1 above.) Determine the particular <font color=green>State</font>  's`` Federal Share''. By law this is 70% for the	3	1	193	33	9	NNP	technical	1.93	0.33
state/NN/br-h14/2323	0.0581631768797838	0.00367017098102786	state	States	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 in effect prior to fiscal year 1962.) In all other <font color=green>States</font>  it is the difference obtained by subtracting from 100 the	1	1	110	100	7	NNPS	technical	1.1	1
state/NN/br-h14/2344	0.0688082057652372	-0.00467693131364463	state	State	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 the result obtained in item 4 above; except that no <font color=green>State</font>  shall have a Federal share less than 50% nor more	2	2	190	100	7	NNP	technical	1.9	1
state/NN/br-h14/2367	0.0232354129964548	-0.00981430433226342	state	State	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 more than 70%. If the resulting difference for the particular <font color=green>State</font>  is less or more than these extremes, the State 's	3	2	137	67	4	NNP	technical	1.37	0.67
state/NN/br-h14/2377	0.0483221315952369	-0.0102213636951657	state	State	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 particular State is less or more than these extremes, the <font color=green>State</font>  's Federal share must be raised or lowered to the	4	2	164	50	6	NNP	technical	1.64	0.5
state/NN/br-h14/30	-0.0140326532095874	-0.0218400549575971	state	States	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 of the vocational rehabilitation program has been to assist the <font color=green>States</font> , by means of grants-in-aid, to return disabled men and women	2	1	121	50	7	NNPS	technical	1.21	0.5
state/NN/br-h14/324	0.0529511451926878	0.00908662924052337	state	States	NN	miscellaneous	non-fiction	A1	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 existed until 1943, the Federal Government made grants to the <font color=green>States</font>  on the basis of population, matching State expenditures on a	5	4	160	80	7	NNPS	technical	1.6	0.8
state/NN/br-h14/531	0.119193308640074	-0.0136980015915039	state	States	NN	miscellaneous	non-fiction	A1	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 selected years, the authorizations, appropriations, allotment base, Federal grants to <font color=green>States</font>  and State matching funds for this part of the grant	4	4	223	100	7	NNPS	technical	2.23	1
state/NN/br-h14/549	0.0595928031447956	0.0156538473238851	state	States	NN	miscellaneous	non-fiction	A1	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 part of the grant program. In order to assist the <font color=green>States</font>  in maintaining basic vocational rehabilitation services, Section 2 of the	3	3	147	100	9	NNPS	technical	1.47	1
state/NN/br-h14/567	0.0142100101875809	-0.0218161799306623	state	States	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 Section 2 of the amended Act provides that allotments to <font color=green>States</font>  for support of such services be based on( 1) need	3	2	105	67	5	NNPS	technical	1.05	0.67
state/NN/br-h14/585	0.0547984220873608	0.0368761568686868	state	State	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 services be based on( 1) need, as measured by a <font color=green>State</font>  's population, and( 2) fiscal capacity, as measured by its	4	3	103	75	5	NNP	technical	1.03	0.75
state/NN/br-h14/643	0.175334885554704	0.00231632628805611	state	State	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 base'' allotment, and a`` ceiling'' or maximum allotment, for each <font color=green>State</font> . It stipulates, in addition, that all amounts remaining as a	3	4	152	133	7	NNP	technical	1.52	1.33
state/NN/br-h14/679	0.256178205445277	0.0460770316323776	state	States	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 not used for insuring the`` floor'', be redistributed to those <font color=green>States</font>  still below their maximums. These provisions are designed to reflect	3	1	166	33	2	NNPS	technical	1.66	0.33
state/NN/br-h14/699	-0.069009439811903	0.125423429277298	state	States	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 to reflect the differences in wealth and population among the <font color=green>States</font> , with the objective that a vocationally handicapped person have access	3	2	95	67	6	NNPS	technical	0.95	0.67
state/NN/br-h14/721	0.239101655532782	-0.00525587084935015	state	State	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 to needed services regardless of whether he resides in a <font color=green>State</font>  with a low or high per capita income or a	4	2	142	50	7	NNP	technical	1.42	0.5
state/NN/br-h14/736	0.195057418332233	-0.00185158070195396	state	State	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 high per capita income or a sparsely or thickly populated <font color=green>State</font> . The provisions are also designed to avoid disruption in State	3	1	149	33	8	NNP	technical	1.49	0.33
state/NN/br-h14/794	0.0692256750890492	-0.0516968446645265	state	States	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 forth in the Act. The term`` State'' means the several <font color=green>States</font> , the District of Columbia, the Virgin Islands, Guam and Puerto	3	0	198	0	9	NNPS	technical	1.98	0
state/NN/br-h14/814	0.144264245697816	-0.0720798514886646	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 the Virgin Islands, Guam and Puerto Rico; the term`` United <font color=green>States</font> '' includes the several States and the District of Columbia, and	1	0	255	0	9	NNPS	technical	2.55	0
state/NN/br-h14/819	0.0764311702380681	-0.0561465611136708	state	States	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 and Puerto Rico; the term`` United States'' includes the several <font color=green>States</font>  and the District of Columbia, and excludes the Virgin Islands	3	1	222	33	7	NNPS	technical	2.22	0.33
state/NN/br-h14/857	0.347266747951763	-0.131246555737692	state	State	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 Hawaii. The following steps are employed in calculations: For each <font color=green>State</font> ( except Puerto Rico, Guam, the Virgin Islands, and, prior to	4	1	215	25	8	NNP	technical	2.15	0.25
state/NN/br-h14/981	0.2101328547529	-0.0517362538672898	state	State	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 the result obtained in item 2 above.) Determine for each <font color=green>State</font> ( except the Virgin Islands, Guam and Puerto Rico, and, prior	3	1	269	33	9	NNP	technical	2.69	0.33
state/NN/br-h17/153	-0.0812106570898214	-0.0958335716523392	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 path charted by the recent decision in Wyatt v. United <font color=green>States</font> , 362 U. S. 525, where the Court held that, under	1	0	102	0	5	NNPS	technical	1.02	0
state/NN/br-h17/1725	-0.207278144060397	0.0264399842413776	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 denial. This he did. We found in Gonzales v. United <font color=green>States</font> , supra, that this was the controlling reason why copies of	1	0	54	0	2	NNPS	technical	0.54	0
state/NN/br-h17/1863	0.0171137270231226	0.115830667429674	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 unless there is no basis in fact. Estep v. United <font color=green>States</font> , 327 U. S. 114 ''. 348 U. S. , at	1	0	42	0	3	NNPS	technical	0.42	0
state/NN/br-h17/2004	0.175459070574848	-0.142185530698881	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 be placed in a registrant 's file. Gonzales v. United <font color=green>States</font> , supra. But there is nothing in the Act requiring the	1	0	38	0	3	NNPS	technical	0.38	0
state/NN/br-h17/670	-0.120541747853064	-0.353459868921835	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	united_states%1:14:00::	A52	A	AB	ABC	 petitioner. Daniel M. Friedman argued the cause for the United <font color=green>States</font> . On the brief were Solicitor General Rankin, Assistant Attorney General	1	0	163	0	3	NNPS	technical	1.63	0
state/NN/br-h17/936	0.137331477820078	-0.212053040581392	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 claims are controlled by the rationale of gonzales v. United <font color=green>States</font> , 348 U. S. 407 ( 1955 ), and United States	1	0	114	0	2	NNPS	technical	1.14	0
state/NN/br-h18/132	-0.0271687915356845	-0.0387531162610558	state	State	NN	miscellaneous	non-fiction	C	C	C	ABC	department_of_state%1:14:00::	C1	C	C	ABC	 our situation. It is the concern of the Department of <font color=green>State</font>  that the American people are safe and secure- defense is	1	1	98	100	7	NNP	technical	0.98	1
state/NN/br-h18/1462	-0.0600308461750669	0.184038751036764	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	united_states%1:14:00::	A52	A	AB	ABC	 of policy, well established precedents, the commitments of the United <font color=green>States</font>  under international charters and treaties, basic statutes, and well understood	1	0	104	0	4	NNPS	technical	1.04	0
state/NN/br-h18/163	-0.0261290754394593	-0.0270904832907402	state	State	NN	miscellaneous	non-fiction	C	C	C	ABC	department_of_state%1:14:00::	C1	C	C	ABC	 Defense. It is also the concern of the Department of <font color=green>State</font>  that our trading relationships with the rest of the world	3	2	95	67	6	NNP	technical	0.95	0.67
state/NN/br-h18/2007	0.0394135242520246	-0.131760899379445	state	State	NN	miscellaneous	non-fiction	C	C	C	ABC	department_of_state%1:14:00::	C1	C	C	ABC	 this point by saying,`` You fellows in the Department of <font color=green>State</font>  do n't know much about domestic politics''. This is an	1	1	118	100	4	NNP	technical	1.18	1
state/NN/br-h18/22	-0.338368942235611	0.358288913986436	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	united_states%1:14:00::	A52	A	AB	ABC	 to make a few suggestions: What we in the United <font color=green>States</font>  do or do not do will make a very large	1	0	106	0	1	NNPS	technical	1.06	0
state/NN/br-h18/705	0.0814880918832232	-0.175214762203626	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 our Capital, can be easily be directed against the United <font color=green>States</font>  and all that it stands for. Dozens of seemingly small	1	0	140	0	3	NNPS	technical	1.4	0
state/NN/br-h18/791	-0.0167436047814278	-0.0115480629503408	state	State	NN	miscellaneous	non-fiction	C	C	C	ABC	department_of_state%1:14:00::	C1	C	C	ABC	 who can do something about them. If the Department of <font color=green>State</font>  is to take primary responsibility for foreign policy in Washington	1	1	119	100	7	NNP	technical	1.19	1
state/NN/br-h21/1002	-0.0282002945606192	0.0436947573143635	state	State	NN	miscellaneous	non-fiction	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 Federal Aviation Agency. The growing communications needs of this new <font color=green>State</font>  can best be met, as they have in other States	5	2	72	40	7	NNP	technical	0.72	0.4
state/NN/br-h21/1013	-0.0299614576064877	0.0325816729052987	state	States	NN	miscellaneous	non-fiction	A4	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 State can best be met, as they have in other <font color=green>States</font> , through the operation and development of such facilities by private	4	4	68	100	6	NNPS	technical	0.68	1
state/NN/br-h24/1018	0.141459380495991	-0.134798857229451	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 also Interest on Unpaid Taxes, below. Citizens of the United <font color=green>States</font>  who, on April 15, are not in the United States	1	0	166	0	4	NNPS	technical	1.66	0
state/NN/br-h24/1030	0.302654987142852	-0.139707430491907	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 States who, on April 15, are not in the United <font color=green>States</font>  or Puerto Rico, are allowed an extension of time until	1	0	227	0	5	NNPS	technical	2.27	0
state/NN/br-h24/1120	0.267069792512428	-0.0920234405451826	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 Naval Personnel on duty in Alaska or outside the United <font color=green>States</font>  and Puerto Rico are also allowed this automatic extension of	1	0	150	0	9	NNPS	technical	1.5	0
state/NN/br-h24/1166	0.268384580906988	-0.113561451788612	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 that you were in Alaska or were outside the United <font color=green>States</font>  or Puerto Rico on April 15 or other due date	1	0	219	0	6	NNPS	technical	2.19	0
state/NN/br-h24/1574	0.197508252176655	-0.0528246084583834	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 of abode for the tax year is outside the United <font color=green>States</font> ( including Alaska and Hawaii), Puerto Rico, or the Virgin Islands	1	0	193	0	7	NNPS	technical	1.93	0
state/NN/br-h24/1608	0.107067773656265	-0.122028507819096	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 of business in any internal revenue district in the United <font color=green>States</font> , you should file your return with the Office of International	1	0	92	0	6	NNPS	technical	0.92	0
state/NN/br-h24/471	0.0696227817612702	-0.0701368030885886	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 in Canada or Mexico who earn wages in the United <font color=green>States</font>  may be subject to withholding of tax on their wages	3	2	118	67	8	NNPS	technical	1.18	0.67
state/NN/br-h24/493	0.0483665775444665	-0.033730990884702	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 the same as if they were citizens of the United <font color=green>States</font> . Their United States tax returns are due April 16, 1962	1	0	162	0	6	NNPS	technical	1.62	0
state/NN/br-h24/497	0.0541098046158869	-0.034668585052764	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 if they were citizens of the United States. Their United <font color=green>States</font>  tax returns are due April 16, 1962. However, if their	1	0	152	0	6	NNPS	technical	1.52	0
state/NN/br-h24/512	0.127323361798996	-0.0425652815600282	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 returns are due April 16, 1962. However, if their United <font color=green>States</font>  income is not subject to the withholding of tax on	1	0	138	0	6	NNPS	technical	1.38	0
state/NN/br-j03/1194	-0.0995928959652311	0.0534531687304002	state	state	NN	learned	non-fiction	D	D	D	D	state%1:03:00::	D1	D	D	D	 equilibrium( referred to by some as thermostatics) to the steady <font color=green>state</font> . This can be justified thermodynamically in this case, and this	3	1	107	33	7	NN	essays	1.07	0.33
state/NN/br-j03/2180	-0.109765852610614	0.447269588272206	state	state	NN	learned	non-fiction	D	D	D	D	state%1:03:00::	D1	D	D	D	 which states that** f, where \q is the probability that <font color=green>state</font> ( i.e., volume for an ideal gas) could be reached by	3	0	86	0	2	NN	essays	0.86	0
state/NN/br-j03/353	-0.109889270742137	0.225733313349126	state	state	NN	learned	non-fiction	D	D	D	D	state%1:03:00::	D1	D	D	D	 the tape was run for over 1 hr., a steady <font color=green>state</font>  was not reached, and it was concluded that the reason	2	2	90	100	5	NN	essays	0.9	1
state/NN/br-j03/577	-0.158220161161094	0.102608093311041	state	states	NN	learned	non-fiction	D	D	D	D	state%1:03:00::	D1	D	D	D	 fluid measured from the top of the block, and steady <font color=green>states</font>  were apparently reached with these fluids. It is presumed that	3	2	94	67	6	NNS	essays	0.94	0.67
state/NN/br-j07/1320	-0.180845884318193	0.321014325980347	state	States	NN	learned	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 cause a deviation from a linear relationship. In the United <font color=green>States</font> , most of the sensors are calibrated by dropping small spheres	1	0	94	0	3	NNPS	essays	0.94	0
state/NN/br-j07/414	-0.0719103712570919	0.212259858923186	state	state	NN	learned	non-fiction	D	D	D	D	state%1:03:00::	D1	D	D	D	 the material spiraling into the sun, maintaining a fairly steady <font color=green>state</font> . Asteroidal collisions are also thought to contribute material. It is	3	1	86	33	5	NN	essays	0.86	0.33
state/NN/br-j10/14	-0.39764370899244	0.0731824082287562	state	state	NN	learned	non-fiction	D	D	D	D	state%1:03:00::	D1	D	D	D	 the honeybee, practically all bees and bumblebees hibernate in a <font color=green>state</font>  of torpor. Occasionally, you may come across one or two	2	0	83	0	3	NN	essays	0.83	0
state/NN/br-j10/1969	-0.295916582467452	0.00543446248128343	state	States	NN	learned	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 found in tremendous numbers in certain parts of the United <font color=green>States</font>  west of the Great Plains, for example, in Utah and	1	0	74	0	3	NNPS	essays	0.74	0
state/NN/br-j10/1988	-0.0161482224535139	-0.0763777604858724	state	States	NN	learned	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 for example, in Utah and central Washington. In the United <font color=green>States</font>  Department of Agriculture 's Yearbook of Agriculture, 1952, which is	1	0	162	0	5	NNPS	essays	1.62	0
state/NN/br-j10/543	-0.116890311959292	-0.022729507460257	state	States	NN	learned	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 Bombus; there must be several dozen species in the United <font color=green>States</font>  alone. If you really insist on knowing their names, an	1	0	63	0	5	NNPS	essays	0.63	0
state/NN/br-j11/799	-0.0472070236038054	0.237235283617954	state	States	NN	learned	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 summary of the habits of the snakes of the United <font color=green>States</font> , could supply data on the maturing period for only three	1	0	73	0	5	NNPS	essays	0.73	0
state/NN/br-j11/916	-0.0594557961208769	-0.170612197051302	state	States	NN	learned	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 three. Other herpetologists have ascertained that in the northern United <font color=green>States</font>  the prairie rattlesnake may not give first birth until it	1	0	105	0	3	NNPS	essays	1.05	0
state/NN/br-j17/1109	-0.178457434718035	0.267218028451921	state	states	NN	learned	non-fiction	D	D	D	D	state%1:03:00::	D1	D	D	D	 balance, but for the sake of correlating autonomic and clinical <font color=green>states</font> , and of studying the effect of certain therapeutic procedures on	5	3	122	60	5	NNS	essays	1.22	0.6
state/NN/br-j17/1231	-0.13610277722009	0.150797073055398	state	states	NN	learned	non-fiction	D	D	D	D	state%1:03:00::	D1	D	D	D	 persons by drugs. The fundamental differences between physiological and pathological <font color=green>states</font>  of parasympathetic( and also of sympathetic) dominance remain to be	5	3	120	60	8	NNS	essays	1.2	0.6
state/NN/br-j17/1283	-0.143078397735586	0.153573201841012	state	state	NN	learned	non-fiction	D	D	D	D	state%1:03:00::	D1	D	D	D	 its balance lead also to qualitative alterations in reactivity. A <font color=green>state</font>  of parasympathetic`` tuning'' of the hypothalamus induced experimentally causes not	6	2	103	33	5	NN	essays	1.03	0.33
state/NN/br-j17/1330	-0.0940121008998597	0.0801996099969676	state	state	NN	learned	non-fiction	D	D	D	D	state%1:03:00::	D1	D	D	D	 a stimulus acting sympathetically under control conditions elicits in this <font color=green>state</font>  of tuning a parasympathetic response! Furthermore, conditioned reactions are fundamentally	4	4	108	100	9	NN	essays	1.08	1
state/NN/br-j17/1500	-0.103030240940241	0.102100741156897	state	state	NN	learned	non-fiction	D	D	D	D	state%1:03:00::	D1	D	D	D	 altering the hypothalamic balance alter conditioned reactions;( 3) in a <font color=green>state</font>  of depression, the positive conditioned stimulus may fail to elicit	4	4	130	100	10	NN	essays	1.3	1
state/NN/br-j17/1558	-0.113576385651966	0.114768072218854	state	states	NN	learned	non-fiction	D	D	D	D	state%1:03:00::	D1	D	D	D	 fundamental alterations in conditioned reactions occur in a variety of <font color=green>states</font>  in which the hypothalamic balance has been altered by physiological	4	3	123	75	10	NNS	essays	1.23	0.75
state/NN/br-j17/1626	-0.129621524717939	0.115340082745367	state	state	NN	learned	non-fiction	D	D	D	D	emotional_state%1:26:00::	D1	D	D	D	 just mentioned which alter the hypothalamic balance would influence emotional <font color=green>state</font>  and behavior but that emotion itself would act likewise. We	4	4	114	100	10	NN	essays	1.14	1
state/NN/br-j17/2022	-0.169566297113551	0.179370400337554	state	state	NN	learned	non-fiction	D	D	D	D	state%1:03:00::	D1	D	D	D	 a functional antagonism exists between an aggressive attitude and a <font color=green>state</font>  of anxiety. Although in both emotions sympathetic symptoms are present	3	1	125	33	7	NN	essays	1.25	0.33
state/NN/br-j17/2059	0.0764377057138697	0.21637063755981	state	state	NN	learned	non-fiction	D	D	D	D	state%1:03:00::	D1	D	D	D	 by the rate of the excretion of the catecholamines, the <font color=green>state</font>  of the muscle tone, and the Mecholyl test. The psychological	2	1	92	50	2	NN	essays	0.92	0.5
state/NN/br-j17/2076	-0.135665024957025	0.128616616124532	state	states	NN	learned	non-fiction	D	D	D	D	emotional_state%1:26:00::	D1	D	D	D	 and the Mecholyl test. The psychological incompatibility of these emotional <font color=green>states</font>  seems to be reflected in, or based on, this marked	2	2	130	100	5	NNS	essays	1.3	1
state/NN/br-j17/2207	-0.151318702345322	0.192778512505143	state	states	NN	learned	non-fiction	D	D	D	D	state%1:03:00::	D1	D	D	D	 for major changes in behavior seen in various moods and <font color=green>states</font>  of emotions in man and beast under physiological circumstances, in	4	3	105	75	5	NNS	essays	1.05	0.75
state/NN/br-j17/2256	-0.0977263259298672	0.109134990133701	state	states	NN	learned	non-fiction	D	D	D	D	state%1:03:00::	D1	D	D	D	 neurotic and psychotic disorders and the parallelism observed between autonomic <font color=green>states</font>  and psychological behavior in several instances, it is further suggested	3	2	112	67	7	NNS	essays	1.12	0.67
state/NN/br-j17/504	-0.146098485322442	0.168367166813073	state	state	NN	learned	non-fiction	D	D	D	D	state%1:03:00::	D1	D	D	D	 level, the lessened hypothalamic cortical discharges lead to a diminished <font color=green>state</font>  of activity in the cortex with consequent reduction in the	4	3	96	75	5	NN	essays	0.96	0.75
state/NN/br-j17/574	-0.127754034330399	0.17758443514713	state	state	NN	learned	non-fiction	D	D	D	D	state%1:03:00::	D1	D	D	D	 these pathological conditions, we should remember that changes in the <font color=green>state</font>  of the hypothalamus within physiological limits distinguish sleep from wakefulness	5	4	99	80	8	NN	essays	0.99	0.8
state/NN/br-j17/891	-0.137922561251057	0.119147153369016	state	states	NN	learned	non-fiction	D	D	D	D	emotional_state%1:26:00::	D1	D	D	D	 direction causes excitatory effects and, eventually, maniclike changes. The emotional <font color=green>states</font>  produced by drugs influence the cortical potentials in a characteristic	5	4	106	80	6	NNS	essays	1.06	0.8
state/NN/br-j22/1281	-0.0151381507438689	0.0189889981180293	state	States	NN	learned	non-fiction	A5	A	AB	ABC	united_states%1:14:00::	A52	A	AB	ABC	 By holding out prospects for external capital assistance, the United <font color=green>States</font>  can provide strong incentives to prepare for the concerted economic	1	0	112	0	8	NNPS	essays	1.12	0
state/NN/br-j22/182	-0.13352924078358	0.0364265823047402	state	States	NN	learned	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 countries passing through this stage can be escaped. The United <font color=green>States</font>  can help by communicating a genuine concern with the problems	1	0	65	0	7	NNPS	essays	0.65	0
state/NN/br-j22/976	0.0072261357542821	0.0379745693623394	state	state	NN	learned	non-fiction	A3	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 the governments to develop their own technical assistance to communities, <font color=green>state</font>  and provincial governments, rural communities, and other smaller groups, making	3	4	130	133	9	NN	essays	1.3	1.33
state/NN/br-j23/1025	-0.176430168426322	0.0672983039038801	state	states	NN	learned	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 reaffirms, and maintains the fundamental values. Even in the united <font color=green>states</font> , with its freedom of religious belief and worship and its	1	0	102	0	5	NNS	essays	1.02	0
state/NN/br-j23/1206	-0.312439126280366	-0.0364323604980248	state	state	NN	learned	non-fiction	D	D	D	D	state%1:03:00::	D1	D	D	D	 marriage as a sacrament, much law-breaking as sinful, occasionally the <font color=green>state</font>  as a divine instrument. It places certain values at least	4	2	81	50	4	NN	essays	0.81	0.5
state/NN/br-j23/1793	-0.15542373938607	-0.0459124448819553	state	States	NN	learned	non-fiction	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 at many secular semi-public and public occasions in the United <font color=green>States</font> ; and it is evidenced in the prayers offered, in the	1	0	108	0	7	NNPS	essays	1.08	0
state/NN/br-j23/786	-0.135051173396072	0.0274035545700285	state	state	NN	learned	non-fiction	D	D	D	D	state%1:03:00::	D1	D	D	D	 a principle of compensation, mainly in a promised perfect future <font color=green>state</font> . The belief in immortality, where held, functions as a redress	2	2	109	100	9	NN	essays	1.09	1
state/NN/br-j28/1108	-0.12966285671802	0.154121145565962	state	state	NN	learned	non-fiction	D	D	D	D	Z	Z	Z	Z	Z	 acceptable to the examiner as`` normal''. The nai ^ ve <font color=green>state</font> , Condition 1,, could therefore be viewed as an inhibiting one	3	0	77	0	3	NN	essays	0.77	0
